semiconductor_breadth,semiconductor_specific_return,target_catchup_gap,quantile,signal_date
3,0.004750914402371187,0.0027221671374990652,0.6,2023-11-23
3,0.02342997190082193,0.00912065407980241,0.6,2023-11-27
3,0.00672084093170966,0.007881308019712652,0.6,2023-11-29
3,0.010996215101877871,0.004803234033481374,0.6,2023-12-11
3,0.011662255581058082,0.003243062175111536,0.6,2023-12-19
3,0.011057169615402115,0.008973618483196407,0.6,2023-12-27
2,0.0019379022061659272,0.0016393279723632874,0.6,2023-12-29
3,0.00768679571439046,0.01219130021889514,0.6,2024-01-15
3,0.011199278431974252,0.003299379426380627,0.6,2024-01-18
3,0.04095973449506547,0.001688057267184087,0.6,2024-02-06
3,0.02155793822125059,0.021937065110669913,0.6,2024-02-08
3,0.005339939226614984,0.0017897929876816345,0.6,2024-02-22
3,0.037803155127486145,0.008589814199696656,0.6,2024-02-27
3,0.050450379714828644,0.02054098294939373,0.6,2024-02-29
3,0.01770694313230921,0.011376938078900018,0.6,2024-03-08
3,0.003478157303519043,0.006699234719485044,0.6,2024-03-12
3,0.0180494347591517,0.004989437414547531,0.6,2024-03-18
3,0.01121139743041762,0.0023682497445312763,0.6,2024-03-28
3,0.009312889208160313,0.003937673799310093,0.6,2024-04-12
3,0.015061167252889158,0.008257472422856644,0.6,2024-04-17
3,0.017715866564178784,0.006569456193077805,0.6,2024-04-22
3,0.012860419023940306,0.0017380469243353236,0.6,2024-04-24
3,0.016160355346200195,0.0034338506933042634,0.6,2024-04-26
3,0.012612470017238381,0.0007343715910082711,0.6,2024-05-09
3,0.0034517876063802078,0.002935473411886269,0.6,2024-05-17
3,0.024935983163511345,0.01764063470781211,0.6,2024-05-27
3,0.027943879135361598,0.014001053712103289,0.6,2024-05-30
3,0.01502227164834687,0.00777915578345308,0.6,2024-06-03
3,0.011194506393375898,0.008618311483940062,0.6,2024-06-05
3,0.004206328643937182,0.003549796329576823,0.6,2024-06-07
3,0.023610028868575588,0.020401039738654852,0.6,2024-06-17
3,0.0010197903723217308,0.006655169918300211,0.6,2024-06-19
3,0.014616103601121385,0.006539562570358001,0.6,2024-06-21
3,0.013494382661071985,0.002778161881953272,0.6,2024-06-26
3,0.013900299828707626,0.009966079858868845,0.6,2024-07-03
3,0.030951562176258017,0.011994357358775153,0.6,2024-07-09
3,0.01240488544548272,0.007852837471355937,0.6,2024-07-12
3,0.02680462801003921,0.010987643182281369,0.6,2024-07-16
3,0.007795768115243407,0.0031375898705610084,0.6,2024-07-18
3,0.020134847395017808,0.00886634517663798,0.6,2024-07-30
3,0.008285296424163091,0.010713228406187048,0.6,2024-08-01
3,0.007436732023910672,0.004562046823902785,0.6,2024-08-08
3,0.00693597854576522,0.0036941258707701152,0.6,2024-08-13
3,0.0054403159243393935,0.005924283167443793,0.6,2024-08-28
3,0.021677891433329988,0.013617409836560679,0.6,2024-08-30
3,0.009847988275836364,0.006339639851385008,0.6,2024-09-09
3,0.06166058409262054,0.05130409610652786,0.6,2024-10-09
3,0.025816300450467976,0.008707766117795744,0.6,2024-10-14
3,0.005340818531037369,0.01030945439279137,0.6,2024-10-16
3,0.006687296960384281,0.0025167863364183862,0.6,2024-10-21
3,0.016774050408033737,0.0040574211995844465,0.6,2024-10-24
3,0.00552617394242109,0.0072814605821962895,0.6,2024-10-29
3,0.022431683871329506,0.01070317323499877,0.6,2024-10-31
3,0.006444631090338399,0.002351811738321958,0.6,2024-11-04
3,0.011391361324472233,0.009012863922973697,0.6,2024-11-06
3,0.03775617525534206,0.00825277957631624,0.6,2024-11-11
3,0.02597658657945175,0.0033235983890665573,0.6,2024-11-19
3,0.009536480358736443,0.00554661461771877,0.6,2024-12-13
3,0.025568439888922878,0.014478872619529959,0.6,2024-12-18
3,0.03645211560221473,0.013243391638003699,0.6,2024-12-20
3,0.021612160612588305,0.010319278641906848,0.6,2024-12-26
3,0.03310746545170103,0.014172813093376778,0.6,2025-01-07
3,0.008292645037552004,0.007036723210924967,0.6,2025-01-09
3,0.007250554604202097,0.005593561531743951,0.6,2025-01-14
3,0.024250155366452402,0.01478522855980217,0.6,2025-01-17
3,0.009930988108497203,0.0021049162314539975,0.6,2025-01-21
3,0.013093974445284337,0.003145547277696411,0.6,2025-02-05
3,0.022611980873744164,0.01647149574711304,0.6,2025-02-12
3,0.01262280888824352,0.001414746480532525,0.6,2025-02-17
3,0.034385787264668156,0.01919768463981534,0.6,2025-02-19
3,0.008795432443870415,0.001482236895380999,0.6,2025-02-24
3,0.030487172704157427,0.00787843223827419,0.6,2025-03-04
3,0.004992140516625998,0.002903090878312087,0.6,2025-03-24
3,0.009249620045293543,0.008064138859812647,0.6,2025-03-31
3,0.049874255991429736,0.007583579157498008,0.6,2025-04-09
3,0.03881682256025994,0.022951965904730663,0.6,2025-04-11
3,0.0062527881500204305,0.002000518341970606,0.6,2025-04-17
3,0.00610644135458808,0.0009568195690356305,0.6,2025-04-21
3,0.004932559689136492,0.005077249510019385,0.6,2025-04-28
3,0.006834820205025535,0.001594113922116577,0.6,2025-05-06
3,0.005240361165827971,0.003022788811513892,0.6,2025-05-19
3,0.01121204998763788,0.001520228888972925,0.6,2025-05-29
3,0.007690811908645326,0.004490421002672088,0.6,2025-06-03
3,0.013070220283796155,0.004726299160970374,0.6,2025-06-05
3,0.005963405709799585,0.003463156586238858,0.6,2025-06-13
3,0.007173826221009187,0.0023641832606801456,0.6,2025-06-18
3,0.009099966680866878,0.007636037293745179,0.6,2025-06-23
3,0.0023887468560214176,0.0015099551761346142,0.6,2025-06-27
3,0.012074278238785633,0.0023618911168631716,0.6,2025-07-11
3,0.008207244013957376,0.003182809448146455,0.6,2025-07-23
3,0.006227742908990383,0.0037866306220291825,0.6,2025-08-06
3,0.02047239881003704,0.005743716639494245,0.6,2025-08-12
3,0.011962920506259947,0.005340085830598676,0.6,2025-08-14
3,0.02727021657748622,0.008216883639355611,0.6,2025-08-20
3,0.010161121634383357,0.0034603344988137037,0.6,2025-08-26
3,0.003970846094595748,0.0026460317263030664,0.6,2025-09-08
3,0.007539275058090341,0.0015901537100420828,0.6,2025-09-10
3,0.025890564000377075,0.010492973767863994,0.6,2025-09-12
3,0.018914820261228964,0.010733275380340784,0.6,2025-09-18
3,0.040753520355278905,0.004500062592413867,0.6,2025-09-22
3,0.040269674056159145,0.010632450119732052,0.6,2025-09-24
3,0.0072049426786145645,0.0027935552993575054,0.6,2025-09-30
3,0.038304094625966435,0.008782463913642381,0.6,2025-10-13
3,0.007011746927613194,0.0021532003975262004,0.6,2025-10-15
3,0.014030703786759597,0.0027387992987576056,0.6,2025-10-21
3,0.027494380629793293,0.007311885416120857,0.6,2025-10-24
3,0.007916915428919296,0.0037757549586884646,0.6,2025-11-13
3,0.015188453129792076,0.0042881106587314335,0.6,2025-11-18
3,0.010041033980129788,0.002190033011603365,0.6,2025-11-24
3,0.014995831578556995,0.005496490340085813,0.6,2025-11-26
3,0.006235990848371786,0.008399054321069244,0.6,2025-12-01
3,0.021015353578599443,0.007138417261903934,0.6,2025-12-04
3,0.018820336067952043,0.005526509081131687,0.6,2025-12-08
3,0.008356864996494314,0.0014348583368103043,0.6,2025-12-10
3,0.007728094716648259,0.003111400990576607,0.6,2025-12-17
3,0.018458972152590365,0.011011055469427895,0.6,2025-12-22
3,0.007151526193841962,0.001953251024108038,0.6,2025-12-24
3,0.007085103335793449,0.0035286179801448845,0.6,2025-12-29
3,0.007820596700568744,0.003878288315544671,0.6,2026-01-06
3,0.016297987455137886,0.01836393884430909,0.6,2026-01-15
3,0.04257287947458862,0.009234016537597554,0.6,2026-01-21
3,0.025991454940779885,0.0069533995347593365,0.6,2026-01-27
3,0.019350283073788686,0.011464004927976909,0.6,2026-01-30
3,0.016256737982604148,0.005799859542506021,0.6,2026-02-13
3,0.014845548622977156,0.003499113158103029,0.6,2026-02-26
3,0.01705514949528312,0.003462048504794849,0.6,2026-03-04
3,0.020947244172056918,0.011287149154728688,0.6,2026-03-16
3,0.014417796928336928,0.007194663062151701,0.6,2026-03-18
3,0.01237218490550962,0.00325693760411383,0.6,2026-03-25
3,0.010631852521700107,0.007636317272733322,0.6,2026-03-30
3,0.015364800625752219,0.0016421437177715284,0.6,2026-04-08
3,0.006916275836130081,0.0031948375759074388,0.6,2026-04-17
3,0.020083314485595416,0.010838894074623129,0.6,2026-04-22
3,0.014918448646425034,0.0020215507484692505,0.6,2026-04-24
3,0.019420104400263538,0.012627578164550624,0.6,2026-05-11
3,0.03897414516667334,0.007052499086949306,0.6,2026-05-13
3,0.01255077974688005,0.012973261750671964,0.6,2026-05-15
3,0.045894079004582235,0.0033411741429668976,0.6,2026-05-19
3,0.012585725643166363,0.010251255501855312,0.6,2026-05-22
3,0.02661546953182762,0.009513825816423273,0.6,2026-06-03
3,0.020140381990245815,0.0161801304530389,0.6,2026-06-08
3,0.03022372382439742,0.005055433048903879,0.6,2026-06-15
3,0.0637824544833175,0.015614509374296162,0.6,2026-06-17
3,0.06640817308084161,0.021377213286298755,0.6,2026-06-24
3,0.022763454619852703,0.002595722990459811,0.6,2026-06-26
3,0.059469094738682074,0.00617869803122402,0.6,2026-07-09
3,0.04046201898389286,0.010604074289661442,0.6,2026-07-24
3,0.03848869622008485,0.011259646848062431,0.6,2026-08-04
3,0.038525587926883466,0.017046408046287022,0.6,2026-08-06
3,0.035217423025192485,0.009272362450399418,0.6,2026-08-17
3,0.029141198268750466,0.004443216393225612,0.6,2026-08-27
3,0.027023092742275358,0.0036883355713114643,0.6,2026-08-31
3,0.030200740900719815,0.014063703465283885,0.7,2021-07-07
3,0.00902648752128643,0.01181526084557838,0.7,2021-07-19
3,0.03016472379115768,0.017633274896072283,0.7,2021-07-21
3,0.013020948656211914,0.01148484798140755,0.7,2021-07-23
3,0.04933230591846138,0.023683083309416153,0.7,2021-07-29
3,0.036408965517830426,0.016780949357983653,0.7,2021-08-04
3,0.016398490878979228,0.018881357035013886,0.7,2021-08-16
3,0.028078862892632027,0.013905412715666329,0.7,2021-08-20
3,0.010494282534102192,0.02563244422893548,0.7,2021-08-27
3,0.03299588090701078,0.02352156189831578,0.7,2021-09-10
3,0.015188481855190172,0.015159469955847937,0.7,2021-09-22
3,0.011611351887848603,0.010562554438438381,0.7,2021-10-13
3,0.028917501948813262,0.02640949173779461,0.7,2021-10-15
3,0.020216221181457012,0.018958850535928457,0.7,2021-10-22
3,0.032972104698883384,0.021710091763962252,0.7,2021-11-02
3,0.029154534067837117,0.010883162222708503,0.7,2021-11-09
3,0.014085879228905508,0.01525575345398781,0.7,2021-11-11
3,0.04403593981785159,0.020169673068593186,0.7,2021-11-22
3,0.015453433159193897,0.012115402525573304,0.7,2021-11-25
3,0.019352754688562197,0.010099692140800382,0.7,2021-12-30
3,0.010511716607019772,0.009034259167261416,0.7,2022-01-06
3,0.02866950920280124,0.009481875973717118,0.7,2022-01-14
3,0.025873553414784034,0.00918369575497402,0.7,2022-02-15
3,0.011464864659199492,0.007411064486145591,0.7,2022-02-17
3,0.016321887684558077,0.01376197483052751,0.7,2022-02-22
3,0.020747443893942452,0.01749860998237973,0.7,2022-03-04
3,0.021943449369141055,0.028618732635555366,0.7,2022-03-08
3,0.014375894266275429,0.013055136480000378,0.7,2022-04-14
3,0.041861903946386704,0.007531021548874563,0.7,2022-04-18
3,0.056069585953389,0.0307999346132614,0.7,2022-04-27
3,0.0294062079190592,0.01582710417180818,0.7,2022-05-10
3,0.02979732622819261,0.02030969773958454,0.7,2022-05-17
3,0.02563027849558956,0.004483915676775235,0.7,2022-06-16
3,0.007491117479673237,0.006471674640301295,0.7,2022-06-23
3,0.031236236762098413,0.02815485610145263,0.7,2022-06-28
3,0.014669618647553229,0.013460218857102912,0.7,2022-06-30
3,0.006407754056948193,0.01105112902808462,0.7,2022-07-05
3,0.00662424066522697,0.005852391289619933,0.7,2022-07-08
3,0.014638140191591672,0.008977670284297709,0.7,2022-07-28
3,0.04361568309270318,0.03237860743401948,0.7,2022-08-03
3,0.052222517219262896,0.01910577328930023,0.7,2022-08-05
3,0.019005838715525043,0.01527026199802924,0.7,2022-08-09
3,0.009467015295252772,0.009094854514715294,0.7,2022-08-30
3,0.01590337697822867,0.004869244986531221,0.7,2022-09-02
3,0.01844346536871681,0.006273999614345421,0.7,2022-09-14
3,0.00848780362029311,0.007384685373125199,0.7,2022-09-27
3,0.025477206126109264,0.00458820753893785,0.7,2022-10-12
3,0.028881482096603833,0.010060101262068615,0.7,2022-10-17
3,0.010686443540731042,0.003918516606962888,0.7,2022-10-19
3,0.021042722156790518,0.00793761383905848,0.7,2022-10-27
3,0.034323439696240785,0.012572519952406418,0.7,2022-10-31
3,0.04213748970707935,0.021539513726429295,0.7,2022-11-03
3,0.04397732154287477,0.03711765503853355,0.7,2022-11-15
3,0.029560341240549737,0.01834280724677395,0.7,2022-11-17
3,0.010861488933374241,0.020596141991909067,0.7,2022-12-06
3,0.025193849924486773,0.017054572949524022,0.7,2022-12-12
3,0.019636491297108243,0.011938138729226704,0.7,2022-12-15
3,0.018138061184873006,0.006738725839709543,0.7,2022-12-20
3,0.02539647709317331,0.020575744487862847,0.7,2023-01-16
3,0.01487265943639815,0.003423047172365745,0.7,2023-01-19
3,0.013515586986200812,0.010168559018494339,0.7,2023-02-02
3,0.033031313698466645,0.01774544311599454,0.7,2023-02-09
3,0.016327572575416803,0.008380163815391825,0.7,2023-02-15
3,0.009664064550688134,0.003843060427476841,0.7,2023-02-22
3,0.010696717793125532,0.004318077192097203,0.7,2023-03-03
3,0.011305024395704097,0.005371757101988081,0.7,2023-03-08
3,0.03916226066377119,0.019441946630404917,0.7,2023-03-14
3,0.027329065804453007,0.012121878424413774,0.7,2023-03-20
3,0.034677694955676484,0.020850471301726424,0.7,2023-03-23
3,0.03822353544280225,0.0103555451726031,0.7,2023-03-29
3,0.01107809410044654,0.015109732865613196,0.7,2023-04-04
3,0.018641204544956696,0.006016097923039181,0.7,2023-04-12
3,0.03394002532283236,0.01141363194773204,0.7,2023-04-14
3,0.03640158064668564,0.005077374822310743,0.7,2023-04-20
3,0.011341383961229523,0.00638117647442682,0.7,2023-05-16
3,0.0151084551080789,0.011406702402399382,0.7,2023-05-19
3,0.01718974829032749,0.006815146658241122,0.7,2023-05-24
3,0.010126853434274255,0.010498123316622735,0.7,2023-06-07
3,0.017905850901797526,0.015148512563697647,0.7,2023-06-13
3,0.018438916371821563,0.012972453164373638,0.7,2023-07-04
3,0.009146611047431197,0.006677447557859262,0.7,2023-07-06
3,0.021873636754031756,0.01833330826599555,0.7,2023-07-11
3,0.01690339775304739,0.006921931373033985,0.7,2023-07-31
3,0.006774916179606905,0.00658854801457176,0.7,2023-08-24
3,0.018157710754679646,0.006976362030335581,0.7,2023-08-31
3,0.0252392068150451,0.01864398163870229,0.7,2023-09-06
3,0.01555618745671313,0.007440373023929933,0.7,2023-09-08
3,0.014453738366184873,0.004837594599770364,0.7,2023-09-15
3,0.008325986567383628,0.0045521131756194695,0.7,2023-09-21
3,0.01581750171029702,0.003624766793221731,0.7,2023-09-28
3,0.0177683148804099,0.01510480738418855,0.7,2023-10-10
3,0.009629336910945214,0.008081795927338781,0.7,2023-10-13
3,0.033139174372977864,0.011108753170545604,0.7,2023-10-19
3,0.01312915061823335,0.002733353030373994,0.7,2023-10-24
3,0.010351618251268551,0.006913908644679594,0.7,2023-10-27
3,0.017229407476714902,0.007433304771090537,0.7,2023-11-03
3,0.008233920008622813,0.003286921855692941,0.7,2023-11-07
3,0.02342997190082193,0.00912065407980241,0.7,2023-11-27
3,0.00672084093170966,0.007881308019712652,0.7,2023-11-29
3,0.010996215101877871,0.004803234033481374,0.7,2023-12-11
3,0.011662255581058082,0.003243062175111536,0.7,2023-12-19
3,0.011057169615402115,0.008973618483196407,0.7,2023-12-27
3,0.00768679571439046,0.01219130021889514,0.7,2024-01-15
3,0.011199278431974252,0.003299379426380627,0.7,2024-01-18
3,0.02155793822125059,0.021937065110669913,0.7,2024-02-08
3,0.037803155127486145,0.008589814199696656,0.7,2024-02-27
3,0.050450379714828644,0.02054098294939373,0.7,2024-02-29
3,0.01770694313230921,0.011376938078900018,0.7,2024-03-08
3,0.0180494347591517,0.004989437414547531,0.7,2024-03-18
3,0.009312889208160313,0.003937673799310093,0.7,2024-04-12
3,0.015061167252889158,0.008257472422856644,0.7,2024-04-17
3,0.017715866564178784,0.006569456193077805,0.7,2024-04-22
3,0.016160355346200195,0.0034338506933042634,0.7,2024-04-26
3,0.024935983163511345,0.01764063470781211,0.7,2024-05-27
3,0.027943879135361598,0.014001053712103289,0.7,2024-05-30
3,0.01502227164834687,0.00777915578345308,0.7,2024-06-03
3,0.011194506393375898,0.008618311483940062,0.7,2024-06-05
3,0.004206328643937182,0.003549796329576823,0.7,2024-06-07
3,0.023610028868575588,0.020401039738654852,0.7,2024-06-17
3,0.014616103601121385,0.006539562570358001,0.7,2024-06-21
3,0.013494382661071985,0.002778161881953272,0.7,2024-06-26
3,0.013900299828707626,0.009966079858868845,0.7,2024-07-03
3,0.030951562176258017,0.011994357358775153,0.7,2024-07-09
3,0.01240488544548272,0.007852837471355937,0.7,2024-07-12
3,0.02680462801003921,0.010987643182281369,0.7,2024-07-16
3,0.022700124208668772,0.005815526325001631,0.7,2024-07-19
3,0.020134847395017808,0.00886634517663798,0.7,2024-07-30
3,0.008285296424163091,0.010713228406187048,0.7,2024-08-01
3,0.007436732023910672,0.004562046823902785,0.7,2024-08-08
3,0.00693597854576522,0.0036941258707701152,0.7,2024-08-13
3,0.0054403159243393935,0.005924283167443793,0.7,2024-08-28
3,0.021677891433329988,0.013617409836560679,0.7,2024-08-30
3,0.009847988275836364,0.006339639851385008,0.7,2024-09-09
3,0.06166058409262054,0.05130409610652786,0.7,2024-10-09
3,0.025816300450467976,0.008707766117795744,0.7,2024-10-14
3,0.005340818531037369,0.01030945439279137,0.7,2024-10-16
3,0.016774050408033737,0.0040574211995844465,0.7,2024-10-24
3,0.00552617394242109,0.0072814605821962895,0.7,2024-10-29
3,0.022431683871329506,0.01070317323499877,0.7,2024-10-31
3,0.020675170509029193,0.005767940399410497,0.7,2024-11-05
3,0.03775617525534206,0.00825277957631624,0.7,2024-11-11
3,0.009536480358736443,0.00554661461771877,0.7,2024-12-13
3,0.025568439888922878,0.014478872619529959,0.7,2024-12-18
3,0.03645211560221473,0.013243391638003699,0.7,2024-12-20
3,0.021612160612588305,0.010319278641906848,0.7,2024-12-26
3,0.03310746545170103,0.014172813093376778,0.7,2025-01-07
3,0.008292645037552004,0.007036723210924967,0.7,2025-01-09
3,0.007250554604202097,0.005593561531743951,0.7,2025-01-14
3,0.024250155366452402,0.01478522855980217,0.7,2025-01-17
3,0.013093974445284337,0.003145547277696411,0.7,2025-02-05
3,0.022611980873744164,0.01647149574711304,0.7,2025-02-12
3,0.034385787264668156,0.01919768463981534,0.7,2025-02-19
3,0.030487172704157427,0.00787843223827419,0.7,2025-03-04
3,0.009249620045293543,0.008064138859812647,0.7,2025-03-31
3,0.049874255991429736,0.007583579157498008,0.7,2025-04-09
3,0.03881682256025994,0.022951965904730663,0.7,2025-04-11
3,0.013311354635522576,0.007123539335046392,0.7,2025-04-29
3,0.007690811908645326,0.004490421002672088,0.7,2025-06-03
3,0.013070220283796155,0.004726299160970374,0.7,2025-06-05
3,0.007173826221009187,0.0023641832606801456,0.7,2025-06-18
3,0.009099966680866878,0.007636037293745179,0.7,2025-06-23
3,0.012074278238785633,0.0023618911168631716,0.7,2025-07-11
3,0.008207244013957376,0.003182809448146455,0.7,2025-07-23
3,0.006227742908990383,0.0037866306220291825,0.7,2025-08-06
3,0.02047239881003704,0.005743716639494245,0.7,2025-08-12
3,0.011962920506259947,0.005340085830598676,0.7,2025-08-14
3,0.02727021657748622,0.008216883639355611,0.7,2025-08-20
3,0.010161121634383357,0.0034603344988137037,0.7,2025-08-26
3,0.037877421393868474,0.008112732398570868,0.7,2025-09-11
3,0.018914820261228964,0.010733275380340784,0.7,2025-09-18
3,0.040753520355278905,0.004500062592413867,0.7,2025-09-22
3,0.040269674056159145,0.010632450119732052,0.7,2025-09-24
3,0.0072049426786145645,0.0027935552993575054,0.7,2025-09-30
3,0.038304094625966435,0.008782463913642381,0.7,2025-10-13
3,0.007011746927613194,0.0021532003975262004,0.7,2025-10-15
3,0.014030703786759597,0.0027387992987576056,0.7,2025-10-21
3,0.027494380629793293,0.007311885416120857,0.7,2025-10-24
3,0.007916915428919296,0.0037757549586884646,0.7,2025-11-13
3,0.015188453129792076,0.0042881106587314335,0.7,2025-11-18
3,0.014995831578556995,0.005496490340085813,0.7,2025-11-26
3,0.021015353578599443,0.007138417261903934,0.7,2025-12-04
3,0.018820336067952043,0.005526509081131687,0.7,2025-12-08
3,0.007728094716648259,0.003111400990576607,0.7,2025-12-17
3,0.018458972152590365,0.011011055469427895,0.7,2025-12-22
3,0.016297987455137886,0.01836393884430909,0.7,2026-01-15
3,0.04257287947458862,0.009234016537597554,0.7,2026-01-21
3,0.025991454940779885,0.0069533995347593365,0.7,2026-01-27
3,0.019350283073788686,0.011464004927976909,0.7,2026-01-30
3,0.016256737982604148,0.005799859542506021,0.7,2026-02-13
3,0.014845548622977156,0.003499113158103029,0.7,2026-02-26
3,0.01705514949528312,0.003462048504794849,0.7,2026-03-04
3,0.020947244172056918,0.011287149154728688,0.7,2026-03-16
3,0.014417796928336928,0.007194663062151701,0.7,2026-03-18
3,0.01237218490550962,0.00325693760411383,0.7,2026-03-25
3,0.010631852521700107,0.007636317272733322,0.7,2026-03-30
3,0.014342158001074226,0.008999032218863482,0.7,2026-04-09
3,0.020083314485595416,0.010838894074623129,0.7,2026-04-22
3,0.03124501471695366,0.004495622455749009,0.7,2026-04-27
3,0.019420104400263538,0.012627578164550624,0.7,2026-05-11
3,0.03897414516667334,0.007052499086949306,0.7,2026-05-13
3,0.01255077974688005,0.012973261750671964,0.7,2026-05-15
3,0.045894079004582235,0.0033411741429668976,0.7,2026-05-19
3,0.012585725643166363,0.010251255501855312,0.7,2026-05-22
3,0.02661546953182762,0.009513825816423273,0.7,2026-06-03
3,0.020140381990245815,0.0161801304530389,0.7,2026-06-08
3,0.03022372382439742,0.005055433048903879,0.7,2026-06-15
3,0.0637824544833175,0.015614509374296162,0.7,2026-06-17
3,0.06640817308084161,0.021377213286298755,0.7,2026-06-24
3,0.03938751755525797,0.0034672817167046635,0.7,2026-06-29
3,0.059469094738682074,0.00617869803122402,0.7,2026-07-09
3,0.04046201898389286,0.010604074289661442,0.7,2026-07-24
3,0.03848869622008485,0.011259646848062431,0.7,2026-08-04
3,0.038525587926883466,0.017046408046287022,0.7,2026-08-06
3,0.035217423025192485,0.009272362450399418,0.7,2026-08-17
3,0.029141198268750466,0.004443216393225612,0.7,2026-08-27
3,0.027023092742275358,0.0036883355713114643,0.7,2026-08-31
