event_id,window,signal_date,outcome_label,regime,block_label,descriptor,family,raw_value,quantile_bin,history_count,feature_date,max_input_dt
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,prior_low10_buffer,trend_geometry,0.05802357207615594,Q4,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,atr5_to_atr20,pullback_energy,0.6381093057607108,Q1,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,tr_to_atr20,pullback_energy,0.6794682422452032,Q1,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,realized_vol5_to20,pullback_energy,0.6346057377095436,Q1,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,downside_semivol5_to20,pullback_energy,0.5787349277596349,Q2,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,negative_day_share5,pullback_energy,0.6,Q3,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,max_drawdown5_to_atr20,pullback_energy,0.5532406483292732,Q2,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,daily_close_location,pullback_energy,0.6500000000000056,Q4,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,gap_abs_to_atr20,pullback_energy,0.2067946824224555,Q5,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,volume5_to20,price_volume_structure,0.8880068051904166,Q2,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,volume_t_to20,price_volume_structure,0.7930736907924044,Q1,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,down_up_volume_ratio10,price_volume_structure,0.8773245310448639,Q2,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,signed_volume_imbalance5,price_volume_structure,-0.24478730242152166,Q2,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,signed_volume_imbalance10,price_volume_structure,0.0653459041984918,Q4,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,return_volume_corr10,price_volume_structure,0.3569733795872341,Q4,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,log_volume_slope5,price_volume_structure,-0.06629125295257232,Q1,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,intraday_down_volume_share,intraday_weekly_structure,0.6113439398752438,Q4,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,intraday_realized_vol_to20,intraday_weekly_structure,0.9948065971687258,Q3,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,intraday_close_location,intraday_weekly_structure,0.6500000000000056,Q4,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,last4_30m_return,intraday_weekly_structure,-0.0008561643835615085,Q3,252,2022-03-24,2022-03-24
2022H1:early_ex04_exit:20220324,2022H1,2022-03-24,protective_exit,downtrend,independent_double_block,weekly_close_to_ma10,intraday_weekly_structure,-0.06908572334019958,Q2,26,2022-03-18,2022-03-18
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,close_to_ma20,trend_geometry,0.002123142250530785,Q3,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,ma20_slope5,trend_geometry,0.018941397048218622,Q5,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,ma10_ma20_spread,trend_geometry,0.00580325548478422,Q4,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,drawdown_from_high20,trend_geometry,-0.04582210242587592,Q3,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,close_location20,trend_geometry,0.6076923076923082,Q3,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,return5,trend_geometry,0.007590132827324458,Q4,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,return10,trend_geometry,-0.02658111824014653,Q2,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,prior_low10_buffer,trend_geometry,0.0182166826462129,Q2,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,atr5_to_atr20,pullback_energy,0.8640595903165721,Q1,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,tr_to_atr20,pullback_energy,0.5586592178770909,Q1,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,realized_vol5_to20,pullback_energy,1.1661912832880528,Q4,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,downside_semivol5_to20,pullback_energy,1.1731547531038722,Q4,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,negative_day_share5,pullback_energy,0.4,Q1,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,max_drawdown5_to_atr20,pullback_energy,0.8027376363149124,Q3,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,daily_close_location,pullback_energy,0.9333333333333402,Q5,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,gap_abs_to_atr20,pullback_energy,0.4469273743016759,Q5,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,volume5_to20,price_volume_structure,1.0061507515099797,Q3,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,volume_t_to20,price_volume_structure,0.6610961451732741,Q1,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,down_up_volume_ratio10,price_volume_structure,0.7484501213279845,Q1,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,signed_volume_imbalance5,price_volume_structure,0.12025687531755076,Q4,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,signed_volume_imbalance10,price_volume_structure,-0.21204889521721906,Q2,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,return_volume_corr10,price_volume_structure,0.506737700580448,Q5,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,log_volume_slope5,price_volume_structure,-0.16678007417887314,Q1,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,intraday_down_volume_share,intraday_weekly_structure,0.24813697384991576,Q1,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,intraday_realized_vol_to20,intraday_weekly_structure,0.6419584923613367,Q1,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,intraday_close_location,intraday_weekly_structure,0.9333333333333402,Q5,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,last4_30m_return,intraday_weekly_structure,0.003780718336483968,Q4,252,2022-11-21,2022-11-21
2022H2:early_ex04_exit:20221121,2022H2,2022-11-21,protective_exit,downtrend,independent_double_block,weekly_close_to_ma10,intraday_weekly_structure,0.03317443331063341,Q4,26,2022-11-18,2022-11-18
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,close_to_ma20,trend_geometry,0.004654771140419012,Q3,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,ma20_slope5,trend_geometry,0.01416207710464179,Q4,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,ma10_ma20_spread,trend_geometry,0.018813033359193154,Q5,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,drawdown_from_high20,trend_geometry,-0.035381750465549366,Q4,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,close_location20,trend_geometry,0.5421686746987951,Q3,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,return5,trend_geometry,-0.01614434947768273,Q2,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,return10,trend_geometry,0.004849660523763344,Q4,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,prior_low10_buffer,trend_geometry,0.008763388510224068,Q2,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,atr5_to_atr20,pullback_energy,0.9719626168224323,Q3,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,tr_to_atr20,pullback_energy,0.9345794392523431,Q3,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,realized_vol5_to20,pullback_energy,0.8521957174616559,Q2,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,downside_semivol5_to20,pullback_energy,1.3809620410421757,Q5,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,negative_day_share5,pullback_energy,0.6,Q3,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,max_drawdown5_to_atr20,pullback_energy,1.520930410093331,Q4,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,daily_close_location,pullback_energy,0.06666666666667358,Q1,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,gap_abs_to_atr20,pullback_energy,0.12461059190031326,Q3,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,volume5_to20,price_volume_structure,0.8817260794840102,Q1,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,volume_t_to20,price_volume_structure,0.620527696107018,Q1,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,down_up_volume_ratio10,price_volume_structure,0.8475137036506261,Q1,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,signed_volume_imbalance5,price_volume_structure,-0.15919186034781452,Q3,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,signed_volume_imbalance10,price_volume_structure,0.277947811480159,Q5,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,return_volume_corr10,price_volume_structure,0.20202707361136235,Q3,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,log_volume_slope5,price_volume_structure,-0.08850197324443024,Q1,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,intraday_down_volume_share,intraday_weekly_structure,0.7476434753290586,Q5,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,intraday_realized_vol_to20,intraday_weekly_structure,0.5899744178081215,Q1,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,intraday_close_location,intraday_weekly_structure,0.06666666666667358,Q1,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,last4_30m_return,intraday_weekly_structure,-0.006711409395973034,Q2,252,2023-02-08,2023-02-08
2023H1:early_ex04_exit:20230208,2023H1,2023-02-08,false_exit,sideways,joint_margin_block,weekly_close_to_ma10,intraday_weekly_structure,0.044085809879944815,Q5,26,2023-02-03,2023-02-03
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,close_to_ma20,trend_geometry,-0.008045433033601723,Q3,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,ma20_slope5,trend_geometry,-0.0025961765400045467,Q3,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,ma10_ma20_spread,trend_geometry,0.0057737813535256866,Q3,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,drawdown_from_high20,trend_geometry,-0.04029304029304037,Q3,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,close_location20,trend_geometry,0.3015873015873028,Q2,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,return5,trend_geometry,-0.019644527595883865,Q2,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,return10,trend_geometry,0.007692307692307665,Q3,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,prior_low10_buffer,trend_geometry,0.01846452866861048,Q2,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,atr5_to_atr20,pullback_energy,1.0688705234159805,Q4,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,tr_to_atr20,pullback_energy,1.7079889807162456,Q5,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,realized_vol5_to20,pullback_energy,1.154931063347433,Q4,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,downside_semivol5_to20,pullback_energy,1.4086536300163572,Q5,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,negative_day_share5,pullback_energy,0.6,Q3,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,max_drawdown5_to_atr20,pullback_energy,1.6589179349310699,Q5,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,daily_close_location,pullback_energy,0.06896551724137957,Q1,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,gap_abs_to_atr20,pullback_energy,0.11019283746556725,Q3,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,volume5_to20,price_volume_structure,1.2858124282784698,Q5,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,volume_t_to20,price_volume_structure,1.7211855523295791,Q5,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,down_up_volume_ratio10,price_volume_structure,0.8794489503880398,Q2,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,signed_volume_imbalance5,price_volume_structure,-0.09913085441848865,Q3,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,signed_volume_imbalance10,price_volume_structure,0.06414169939921517,Q3,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,return_volume_corr10,price_volume_structure,-0.05746926159124788,Q2,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,log_volume_slope5,price_volume_structure,-0.02131574193305923,Q2,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,intraday_down_volume_share,intraday_weekly_structure,0.7967543777424555,Q5,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,intraday_realized_vol_to20,intraday_weekly_structure,1.2419999359419525,Q4,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,intraday_close_location,intraday_weekly_structure,0.06896551724137957,Q1,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,last4_30m_return,intraday_weekly_structure,-0.015962441314553932,Q1,252,2023-06-06,2023-06-06
2023H1:early_ex04_exit:20230606,2023H1,2023-06-06,neutral_exit,sideways,independent_double_block,weekly_close_to_ma10,intraday_weekly_structure,-0.0217785843920143,Q2,26,2023-06-02,2023-06-02
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,close_to_ma20,trend_geometry,-0.02418328383538415,Q2,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,ma20_slope5,trend_geometry,0.003073576697560254,Q3,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,ma10_ma20_spread,trend_geometry,-0.0014613680290389564,Q3,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,drawdown_from_high20,trend_geometry,-0.052197802197802345,Q3,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,close_location20,trend_geometry,0.14925373134328335,Q2,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,return5,trend_geometry,-0.022662889518413665,Q2,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,return10,trend_geometry,0.0038797284190106307,Q3,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,prior_low10_buffer,trend_geometry,0.009756097560975618,Q2,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,atr5_to_atr20,pullback_energy,1.107692307692307,Q4,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,tr_to_atr20,pullback_energy,1.1282051282051275,Q4,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,realized_vol5_to20,pullback_energy,1.2141951050151387,Q5,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,downside_semivol5_to20,pullback_energy,1.402289796539926,Q5,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,negative_day_share5,pullback_energy,0.4,Q2,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,max_drawdown5_to_atr20,pullback_energy,2.0698521534176137,Q5,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,daily_close_location,pullback_energy,0.2272727272727222,Q2,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,gap_abs_to_atr20,pullback_energy,0.3076923076923099,Q5,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,volume5_to20,price_volume_structure,1.139373445755304,Q5,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,volume_t_to20,price_volume_structure,1.0511379570783426,Q4,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,down_up_volume_ratio10,price_volume_structure,0.8698227352533743,Q2,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,signed_volume_imbalance5,price_volume_structure,-0.028301813311873834,Q3,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,signed_volume_imbalance10,price_volume_structure,0.054497207249073615,Q3,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,return_volume_corr10,price_volume_structure,0.04604435840715057,Q2,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,log_volume_slope5,price_volume_structure,0.00811687368067382,Q3,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,intraday_down_volume_share,intraday_weekly_structure,0.40745240319973797,Q3,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,intraday_realized_vol_to20,intraday_weekly_structure,1.7763123222155175,Q5,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,intraday_close_location,intraday_weekly_structure,0.2272727272727222,Q2,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,last4_30m_return,intraday_weekly_structure,-0.013346043851286904,Q1,252,2023-06-26,2023-06-26
2023H1:early_ex04_exit:20230626,2023H1,2023-06-26,neutral_exit,sideways,joint_margin_block,weekly_close_to_ma10,intraday_weekly_structure,-0.03015636634400598,Q2,26,2023-06-21,2023-06-21
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,close_to_ma20,trend_geometry,-0.019120458891013214,Q2,252,2023-07-06,2023-07-06
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,ma20_slope5,trend_geometry,-0.009516594858198113,Q2,252,2023-07-06,2023-07-06
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,ma10_ma20_spread,trend_geometry,-0.01242829827915859,Q2,252,2023-07-06,2023-07-06
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,drawdown_from_high20,trend_geometry,-0.05175600739371533,Q3,252,2023-07-06,2023-07-06
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,close_location20,trend_geometry,0.11111111111111267,Q1,252,2023-07-06,2023-07-06
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,return5,trend_geometry,0.0,Q3,252,2023-07-06,2023-07-06
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,return10,trend_geometry,-0.0473537604456824,Q1,252,2023-07-06,2023-07-06
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,prior_low10_buffer,trend_geometry,0.006869479882237517,Q1,252,2023-07-06,2023-07-06
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,atr5_to_atr20,pullback_energy,0.7567567567567572,Q1,252,2023-07-06,2023-07-06
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,tr_to_atr20,pullback_energy,0.6006006006005999,Q1,252,2023-07-06,2023-07-06
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,realized_vol5_to20,pullback_energy,0.5297649354863703,Q1,252,2023-07-06,2023-07-06
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,downside_semivol5_to20,pullback_energy,0.4926390622657525,Q2,252,2023-07-06,2023-07-06
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,negative_day_share5,pullback_energy,0.4,Q2,252,2023-07-06,2023-07-06
2023H2:early_ex04_exit:20230706,2023H2,2023-07-06,protective_exit,downtrend,independent_double_block,max_drawdown5_to_atr20,pullback_energy,0.7710116276045009,Q3,252,2023-07-06,2023-07-06
