order_id,decision_id,cycle_id,signal_date,execution_date,side,quantity,order_type,limit_price,status
ORD-F44DAE3EB831E557F2B7,DEC-CCB60FAD2E6332774705,CYC-84B677D9ADE03C19BA7A,2024-01-19,2024-01-22,BUY,118800,LIMIT,0.938,FILLED
ORD-18002B867CF1F90F1644,DEC-0DF6968A72A1D53FE0F0,CYC-84B677D9ADE03C19BA7A,2024-01-25,2024-01-26,SELL,118800,MARKET,0.785,FILLED
ORD-AF1CD28505DD42CA72C9,DEC-4F09517E07EF36A2F379,CYC-B1F3BE53FA0634E070C8,2024-01-26,2024-01-29,BUY,121500,LIMIT,0.915,FILLED
ORD-53DC5FE3D7DFD46B1862,DEC-299D94E350765CF03116,CYC-B1F3BE53FA0634E070C8,2024-02-01,2024-02-02,SELL,121500,MARKET,0.712,FILLED
ORD-8B580BE23961615D0FD8,DEC-93AD64717D032A1761B8,CYC-6A7B4D1C29FA9B5492DA,2024-02-02,2024-02-05,BUY,125900,LIMIT,0.825,FILLED
ORD-F0A12BE04B5C4A940C6B,DEC-2DFD786746856984FACE,CYC-6A7B4D1C29FA9B5492DA,2024-02-06,2024-02-07,SELL,125900,MARKET,0.739,FILLED
ORD-C54EF3D382C597D6EDBB,DEC-A1F00051FAEF466316C3,CYC-13151CB8F0A2323D981E,2024-02-08,2024-02-19,BUY,119700,LIMIT,0.922,FILLED
ORD-198AF008B4A181A6C82C,DEC-3486C8FA54DCFF25B6DE,CYC-13151CB8F0A2323D981E,2024-02-19,2024-02-20,SELL,119700,MARKET,0.779,FILLED
ORD-F702800D14276B41B0D2,DEC-58EB58DAF6B344576B89,CYC-D5EDBD07BFEEE40F1F2C,2024-02-21,2024-02-22,BUY,118400,LIMIT,0.926,FILLED
ORD-0B2DEA946C05A68CB235,DEC-45CB872C80D7E53318AE,CYC-D5EDBD07BFEEE40F1F2C,2024-02-22,2024-02-23,SELL,118400,MARKET,0.78,FILLED
ORD-A435E92DC43477EF07A3,DEC-746BD7B221914AA89240,CYC-9D788EB89B0A07217C0A,2024-02-28,2024-02-29,BUY,117200,LIMIT,0.947,FILLED
ORD-94C64C1BE5F40A17D2D3,DEC-CF735513386BF147F7DF,CYC-9D788EB89B0A07217C0A,2024-02-29,2024-03-01,SELL,117200,MARKET,0.826,FILLED
ORD-8E771C7677B0DC2A6B26,DEC-2DCEF6680E4FFCAE194F,CYC-9932CD6CD2A9850589E4,2024-03-21,2024-03-22,BUY,116800,LIMIT,0.987,FILLED
ORD-30548F74BB99ECCBCB5A,DEC-A6C7428B63A43E63D8A7,CYC-9932CD6CD2A9850589E4,2024-03-25,2024-03-26,SELL,116800,MARKET,0.8,FILLED
ORD-FAE22D354DDF664F72D0,DEC-256F1083F760C978490B,CYC-69B2C915AEAB963E214D,2024-04-29,2024-04-30,BUY,117900,LIMIT,0.953,FILLED
ORD-D898FF67DCC229C667E6,DEC-114A80AD2B9DDF8B6456,CYC-69B2C915AEAB963E214D,2024-04-30,2024-05-06,SELL,117900,MARKET,0.786,FILLED
ORD-F8418D1D50646EC8725B,DEC-EFB28C4437EDF162491D,CYC-4F758551AA79195C3692,2024-05-06,2024-05-07,BUY,118200,LIMIT,0.954,FILLED
ORD-945B9B4AC10673325CF6,DEC-A9637ED95F6E4D85A645,CYC-4F758551AA79195C3692,2024-05-08,2024-05-09,SELL,118200,MARKET,0.779,FILLED
ORD-0873D4AAB7B944D507A1,DEC-E8C05C68893BD9201B3D,CYC-A5136B535796AD70D545,2024-05-10,2024-05-13,BUY,117700,LIMIT,0.941,FILLED
ORD-80722BA6F4028DECFD6D,DEC-7766999432EB609D82AE,CYC-A5136B535796AD70D545,2024-05-13,2024-05-14,SELL,117700,MARKET,0.781,FILLED
ORD-0895B6BB22161FEFAE54,DEC-9FDFFEAEA52A01EB499D,CYC-E98E2A9FFFB8EDF50322,2024-08-01,2024-08-02,BUY,122000,LIMIT,0.908,FILLED
ORD-028B88C5759B9F3D746A,DEC-F4441D779E2B432EB9F8,CYC-E98E2A9FFFB8EDF50322,2024-08-06,2024-08-07,SELL,122000,MARKET,0.732,FILLED
ORD-85831A2465DE0E7BE295,DEC-1E824A3D3D49921D82FA,CYC-6C0D32F4AB1684B8A5A1,2024-09-25,2024-09-26,BUY,132200,LIMIT,0.818,FILLED
ORD-CA06039B90E72C1A318D,DEC-97B85DD827E3850E981A,CYC-6C0D32F4AB1684B8A5A1,2024-10-08,2024-10-09,SELL,132200,MARKET,1.097,FILLED
ORD-A4107B971F0F92E7A475,DEC-7E204E6DCCB64D5C6404,CYC-6DCCB725ECEF482AD171,2024-10-09,2024-10-10,BUY,130700,LIMIT,1.226,FILLED
ORD-3BD56FFB7262F66F04ED,DEC-38F1C3E47231419676E0,CYC-6DCCB725ECEF482AD171,2024-10-14,2024-10-15,SELL,130700,MARKET,0.949,FILLED
ORD-9D6ACC1B0702877922F4,DEC-FD39361A037A6B79FE6E,CYC-C1BA2089D62978528EF7,2024-10-15,2024-10-16,BUY,134400,LIMIT,1.105,FILLED
ORD-28BB42D6245217BE5C14,DEC-0B1B1BFEEA911B7D9FAF,CYC-C1BA2089D62978528EF7,2024-10-18,2024-10-21,SELL,134400,MARKET,1.013,FILLED
ORD-6C282980A8FF957D8BB1,DEC-BC9B774864D7EBD0E35F,CYC-AA85CA4A71AD540C1840,2024-10-21,2024-10-22,BUY,134100,LIMIT,1.227,FILLED
ORD-93970F70CDCBCE83C604,DEC-A46D569A05EDD59786DD,CYC-AA85CA4A71AD540C1840,2024-10-22,2024-10-23,SELL,134100,MARKET,1.01,FILLED
ORD-821680436E9D63866E76,DEC-AE25BD1BB27A776387FF,CYC-4A0975C8ECE8A2D597F4,2024-10-29,2024-10-30,BUY,136700,LIMIT,1.197,FILLED
ORD-3B847FC5D4547D36CBD8,DEC-3D325C3E4A2EAB2AB9E2,CYC-4A0975C8ECE8A2D597F4,2024-10-30,2024-10-31,SELL,136700,MARKET,0.981,FILLED
ORD-9531FDC11C1067BFF26A,DEC-860B7FA8B9D72F27C96B,CYC-82D78B8AF6005D8C5917,2024-11-08,2024-11-11,BUY,128400,LIMIT,1.261,FILLED
ORD-290B4F475D9C49477833,DEC-B22CBD78F27FF3D0C84C,CYC-82D78B8AF6005D8C5917,2024-11-11,2024-11-12,SELL,128400,MARKET,1.099,FILLED
ORD-9E055D432FCF8B5296EA,DEC-74F4F60AE1724EAB8D34,CYC-819FE5EA5D3409C22159,2024-11-12,2024-11-13,BUY,129800,LIMIT,1.291,FILLED
ORD-4220DCF124F68D77F1F0,DEC-246C72146BED4604F631,CYC-819FE5EA5D3409C22159,2024-11-13,2024-11-14,SELL,129800,MARKET,1.087,FILLED
ORD-1ED39EF78BF34A410C93,DEC-D35E2AD2DF8171B170DC,CYC-97AAE1936BC174FB8FFD,2024-12-10,2024-12-11,BUY,136100,LIMIT,1.242,FILLED
ORD-6FA296058C7E801828AE,DEC-DD6AC0BE9739B3FC8464,CYC-97AAE1936BC174FB8FFD,2024-12-11,2024-12-12,SELL,136100,MARKET,1.032,FILLED
ORD-41ED1FD43EB3531B46FF,DEC-F9E37F478B9ED587AB48,CYC-3DF2152535357D3FBB5B,2024-12-23,2024-12-24,BUY,137100,LIMIT,1.226,FILLED
ORD-C35DCA7981F599939452,DEC-E331644815FC3C87D600,CYC-3DF2152535357D3FBB5B,2024-12-24,2024-12-25,SELL,137100,MARKET,1.039,FILLED
ORD-C8F57A57766469E8C3BC,DEC-A6CFDCF46AD126E40611,CYC-F87B8BD540A778A43571,2024-12-27,2024-12-30,BUY,135900,LIMIT,1.251,FILLED
ORD-01570B491547F920A865,DEC-72BB2581A0A29FC5A99A,CYC-F87B8BD540A778A43571,2024-12-30,2024-12-31,SELL,135900,MARKET,1.046,FILLED
ORD-A99EB8D0684BE28169B7,DEC-DFBD092098F22D97B039,CYC-B4CB2C084C4ECE6BD4CD,2025-01-16,2025-01-17,BUY,144900,LIMIT,1.176,FILLED
ORD-ABD6E84E6320C5799334,DEC-1ACB8298DE765E7574F0,CYC-B4CB2C084C4ECE6BD4CD,2025-01-17,2025-01-20,SELL,144900,MARKET,0.989,FILLED
ORD-6FB832601E87D8983121,DEC-B1785F8864F86F4B5FD1,CYC-F5ACFA47B588DAF31B98,2025-01-23,2025-01-24,BUY,145900,LIMIT,1.188,FILLED
ORD-CF32E148D588CB9240AC,DEC-7F6797552F0512F0371D,CYC-F5ACFA47B588DAF31B98,2025-02-10,2025-02-11,SELL,145900,MARKET,1.062,FILLED
ORD-526BA7828759B4EAA419,DEC-8F21799E042703331A28,CYC-4FA6EAA21E344D8AD0F1,2025-02-13,2025-02-14,BUY,146700,LIMIT,1.248,FILLED
ORD-A91E0060F076DE12AE6E,DEC-AB88C0B7C9373BC7C5CC,CYC-4FA6EAA21E344D8AD0F1,2025-02-14,2025-02-17,SELL,146700,MARKET,1.047,FILLED
ORD-19E28A87F1E32A75A53C,DEC-B0A091BD390D9808AA29,CYC-FB0D95F0A3EF838ECDA2,2025-02-18,2025-02-19,BUY,149100,LIMIT,1.24,FILLED
ORD-AA9DB3A5A37C44FB26BB,DEC-BB8BA045D88159B70D52,CYC-FB0D95F0A3EF838ECDA2,2025-02-19,2025-02-20,SELL,149100,MARKET,1.06,FILLED
ORD-F76F8A7CD27C4C5C5793,DEC-877410C2C0E3C33FC37B,CYC-AB3A2B3146B2418FB055,2025-03-03,2025-03-04,BUY,143900,LIMIT,1.304,FILLED
ORD-DD3027603073CC114833,DEC-5A2C6DCCA101F1770759,CYC-AB3A2B3146B2418FB055,2025-03-04,2025-03-05,SELL,143900,MARKET,1.107,FILLED
ORD-9B5DF7A2806F3138B54E,DEC-4058C9D4160FBB2984CD,CYC-AB0549B7C80AC55A7F4D,2025-04-07,2025-04-08,BUY,167500,LIMIT,1.142,FILLED
ORD-A358F87BFA53F649DC5B,DEC-F40AA20C34077F3B68C8,CYC-AB0549B7C80AC55A7F4D,2025-04-09,2025-04-10,SELL,167500,MARKET,1.001,FILLED
ORD-B6DA7233C232F60A8B20,DEC-A8EA9BF35BFC43A24717,CYC-5A55461DB1377E94F28F,2025-06-10,2025-06-11,BUY,167600,LIMIT,1.207,FILLED
ORD-508A7C9360481797536C,DEC-86D7CFB62FD1F419FF9F,CYC-5A55461DB1377E94F28F,2025-06-12,2025-06-13,SELL,167600,MARKET,1.002,FILLED
ORD-023078C23A546DCCFBEE,DEC-8C3439A398FBF442F973,CYC-7FF74DEB3580C0CD2943,2025-06-17,2025-06-18,BUY,169500,LIMIT,1.184,FILLED
ORD-E330527D9F3D627AB910,DEC-96029960EB62A8E78189,CYC-7FF74DEB3580C0CD2943,2025-06-18,2025-06-19,SELL,169500,MARKET,0.992,FILLED
ORD-204488BC9EFD5FD7B676,DEC-B1AE9F373B630E17B8E2,CYC-FE4829C29E522A2A0E71,2025-06-24,2025-06-25,BUY,167100,LIMIT,1.202,FILLED
ORD-FB923CEA4A193FF2BC32,DEC-4343F5147A2BB387C5C0,CYC-FE4829C29E522A2A0E71,2025-06-30,2025-07-01,SELL,167100,MARKET,1.029,FILLED
ORD-ECF7D4D7DB09DD9963C8,DEC-CAF66E3B0D1D67FBAEFD,CYC-4DDFC5A278BA7F9DC963,2025-07-04,2025-07-07,BUY,168700,LIMIT,1.211,FILLED
ORD-BE64A6777FCB509E01D2,DEC-A2F4F920B5E72BD17F8D,CYC-4DDFC5A278BA7F9DC963,2025-07-07,2025-07-08,SELL,168700,MARKET,1.004,FILLED
ORD-93E1BCA60969C855DBD8,DEC-524F4DA0F84A79B2D312,CYC-0DF3AF08FA66C7FA2EEA,2025-07-23,2025-07-24,BUY,161900,LIMIT,1.255,FILLED
ORD-61D1566D5BC6BF4A63EE,DEC-2C2A75591A8FD4A78773,CYC-0DF3AF08FA66C7FA2EEA,2025-07-24,2025-07-25,SELL,161900,MARKET,1.06,FILLED
ORD-241A570B500D9E794E76,DEC-0B7EF17291D8F12FE611,CYC-568E7BE7B299CF006E34,2025-07-30,2025-07-31,BUY,157600,LIMIT,1.3,FILLED
ORD-D87169E1BADC3E96B3E0,DEC-7F6F494BEFA8636EA794,CYC-568E7BE7B299CF006E34,2025-08-04,2025-08-05,SELL,157600,MARKET,1.077,FILLED
ORD-52AAD0CFEC4F15779779,DEC-A3FB03DC16319F793C17,CYC-41ED98F73DA94AED092B,2025-08-07,2025-08-08,BUY,156800,LIMIT,1.3,FILLED
ORD-44DC3BFF52B0BCF8AD5E,DEC-CB910254CA476B7B41EA,CYC-41ED98F73DA94AED092B,2025-08-08,2025-08-11,SELL,156800,MARKET,1.07,FILLED
ORD-062015D8CDE7B590B51E,DEC-882BB172385DCD0E022A,CYC-578B65119D8C37EBE87E,2025-08-13,2025-08-14,BUY,152000,LIMIT,1.327,FILLED
ORD-BC5C21F6C5B40CFD87D7,DEC-1CFA47EF9A499A08BA77,CYC-578B65119D8C37EBE87E,2025-08-15,2025-08-18,SELL,152000,MARKET,1.131,FILLED
ORD-88E3EFACB01AD67CB381,DEC-CAC0FE2A6D7BD0C803B8,CYC-9E6E65DD9EEB6BD38588,2025-08-19,2025-08-20,BUY,150800,LIMIT,1.37,FILLED
ORD-4E65C59CE5705A186471,DEC-5BC0B2BCDA8D0566ED65,CYC-9E6E65DD9EEB6BD38588,2025-08-20,2025-08-21,SELL,150800,MARKET,1.179,FILLED
ORD-3A96F8045AAF84A76FE9,DEC-BFBEBE1C43CD3CDECB44,CYC-EAB4C6064794FD021775,2025-08-25,2025-08-26,BUY,133700,LIMIT,1.588,FILLED
ORD-6EE386F04905D0DFFB2E,DEC-17E7673F501238DF2E18,CYC-EAB4C6064794FD021775,2025-08-29,2025-09-01,SELL,133700,MARKET,1.381,FILLED
ORD-BBE7AD2CD3A3B2D771E2,DEC-159314B48CC7020AAB2B,CYC-8AC12011120CA2DF02D6,2025-09-02,2025-09-03,BUY,136900,LIMIT,1.634,FILLED
ORD-D99E17083620370FD9B2,DEC-82CA1793F514759490D7,CYC-8AC12011120CA2DF02D6,2025-09-03,2025-09-04,SELL,136900,MARKET,1.335,FILLED
ORD-FDEFD2BF130B9BA845AA,DEC-A757D1BEC4CDE7C58A6B,CYC-6D732095B566BF82528A,2025-09-04,2025-09-05,BUY,146600,LIMIT,1.501,FILLED
ORD-96AC7905471A7C5BF5AE,DEC-D1AE84E6280DA354AB9C,CYC-6D732095B566BF82528A,2025-09-05,2025-09-08,SELL,146600,MARKET,1.296,FILLED
ORD-E31439DB9C9F90C903DA,DEC-CCD9FEC9C7A24B644577,CYC-6A909B938754D81D30F9,2025-09-18,2025-09-19,BUY,133200,LIMIT,1.697,FILLED
ORD-E4D19392C6A238C7F731,DEC-CB3D9A8D77C253681E2C,CYC-6A909B938754D81D30F9,2025-09-19,2025-09-22,SELL,133200,MARKET,1.398,FILLED
ORD-689D1EE40939F84C588F,DEC-9CC4D5C61FDD8DE2DE40,CYC-419235CFF0882B3679AD,2025-10-09,2025-10-10,BUY,116800,LIMIT,1.896,FILLED
ORD-C2F9106D660771A8BF5B,DEC-BCFDCDE8230E1420B14B,CYC-419235CFF0882B3679AD,2025-10-13,2025-10-14,SELL,116800,MARKET,1.513,FILLED
ORD-0586957494A0F10D0E33,DEC-1C6BC31FE270D72892FD,CYC-30269785EEA83DFFE800,2025-10-31,2025-11-03,BUY,126200,LIMIT,1.729,FILLED
ORD-39E81728C80B2141F58E,DEC-936F95EA14A5186A189E,CYC-30269785EEA83DFFE800,2025-11-03,2025-11-04,SELL,126200,MARKET,1.425,FILLED
ORD-ABFD2F70314E94E85D6C,DEC-86E239A1A66F54DE46AF,CYC-2B83CFADD5D0D8A40371,2025-11-21,2025-11-24,BUY,139000,LIMIT,1.568,FILLED
ORD-8E696BE8455B01BF10DD,DEC-A3CB67B7512A6347046B,CYC-2B83CFADD5D0D8A40371,2025-11-28,2025-12-01,SELL,139000,MARKET,1.35,FILLED
ORD-94E5B220E97B3FC86BEB,DEC-A32DA76082304BCAE9DA,CYC-8F81897E81DCF3034F21,2025-12-11,2025-12-12,BUY,137600,LIMIT,1.619,FILLED
ORD-FD94FCCDC9611696E6C2,DEC-F2CB4DE457B21A8FE300,CYC-8F81897E81DCF3034F21,2025-12-12,2025-12-15,SELL,137600,MARKET,1.372,FILLED
ORD-59ADA0E8E8394204F07A,DEC-2AFBA91427C709C8B841,CYC-64FC841564BC9EAE1CAE,2025-12-26,2025-12-29,BUY,136000,LIMIT,1.647,FILLED
ORD-278F10F8F87D49052B62,DEC-5802B2A0D81763AC5180,CYC-64FC841564BC9EAE1CAE,2026-01-15,2026-01-16,SELL,136000,MARKET,1.522,FILLED
ORD-137EC43ED751139DFF71,DEC-B1BC2191229DEAECE19C,CYC-10CE956CCF04444E84CB,2026-01-20,2026-01-21,BUY,136000,LIMIT,1.81,FILLED
ORD-919FD3053BBDEB7BFF47,DEC-A4DE08359AF649386D31,CYC-10CE956CCF04444E84CB,2026-01-21,2026-01-22,SELL,136000,MARKET,1.565,FILLED
ORD-0A8A95D0F19AC0AF0929,DEC-04B96414EDD83ED35E29,CYC-B295289A162A1338A84F,2026-01-26,2026-01-27,BUY,137100,LIMIT,1.875,FILLED
ORD-8A675D5C0C6E84DD2070,DEC-488069CCA2FEAE85F98E,CYC-B295289A162A1338A84F,2026-01-27,2026-01-28,SELL,137100,MARKET,1.587,FILLED
ORD-AC15A3BE4D2FF5A54741,DEC-13C81BCC5ED967EA727D,CYC-3616AC652E863C2FC51F,2026-01-29,2026-01-30,BUY,141600,LIMIT,1.846,FILLED
ORD-52201C70990F004309F6,DEC-9063D391A468FB0B602C,CYC-3616AC652E863C2FC51F,2026-01-30,2026-02-02,SELL,141600,MARKET,1.538,FILLED
ORD-159DD54EF288B2BFE0AE,DEC-2140E57C882484419B81,CYC-DF494FDC5C6AF4AAF0AC,2026-03-03,2026-03-04,BUY,152400,LIMIT,1.703,FILLED
ORD-E130B855A1E56F13AFEA,DEC-451B828377AB012B927C,CYC-DF494FDC5C6AF4AAF0AC,2026-03-04,2026-03-05,SELL,152400,MARKET,1.413,FILLED
ORD-B0535C2C02569A4D8FBB,DEC-A53668656D428651207F,CYC-BA6DE13CA127D8BB94AB,2026-03-17,2026-03-18,BUY,160100,LIMIT,1.659,FILLED
ORD-913A08570ACD61D26F94,DEC-B1B9F6F97207EDC3D462,CYC-BA6DE13CA127D8BB94AB,2026-03-18,2026-03-19,SELL,160100,MARKET,1.4,FILLED
ORD-ED2A28054D3B8549A193,DEC-B33A857E8AEBA370FDE0,CYC-B8B260EBBB933A2E9DE3,2026-03-20,2026-03-23,BUY,163500,LIMIT,1.612,FILLED
ORD-8CD6159C7386AB8A7011,DEC-54E8AE60E8A23F3739D6,CYC-B8B260EBBB933A2E9DE3,2026-03-24,2026-03-25,SELL,163500,MARKET,1.317,FILLED
ORD-FD8815AC3A844F2380E3,DEC-158C0A354E3AC46C22C5,CYC-05B9C6C6106B6756979F,2026-04-09,2026-04-10,BUY,160000,LIMIT,1.646,FILLED
ORD-2FA025E42B2720D665AB,DEC-BA4ECED4E73EE708D82E,CYC-05B9C6C6106B6756979F,2026-04-21,2026-04-22,SELL,160000,MARKET,1.458,FILLED
ORD-CBC47C70072E45AC28E6,DEC-926716BB192A3DE0F01D,CYC-AC5455961E8521D638A8,2026-04-23,2026-04-24,BUY,155800,LIMIT,1.754,FILLED
ORD-5C0C671DF673173517B4,DEC-F667819F6F4E9DA1EF08,CYC-AC5455961E8521D638A8,2026-04-24,2026-04-27,SELL,155800,MARKET,1.485,FILLED
ORD-EF088CD05A1EE5C9266B,DEC-E77AB8A5E8EC30ED49D5,CYC-E09CE5473CD45D818D50,2026-04-28,2026-04-29,BUY,152900,LIMIT,1.822,FILLED
ORD-D67154F90494B2E6405E,DEC-D198786EB502C17CB30B,CYC-E09CE5473CD45D818D50,2026-04-29,2026-04-30,SELL,152900,MARKET,1.526,FILLED
ORD-FA3087A69E452C223854,DEC-5D25DE8FE67AD50C8868,CYC-21ACB65A84D4FAB048B6,2026-05-06,2026-05-07,BUY,139600,LIMIT,2.028,FILLED
ORD-9FD2FA7FB7FDAEBE72FC,DEC-EF6BD9D2BDD15F040221,CYC-21ACB65A84D4FAB048B6,2026-05-07,2026-05-08,SELL,139600,MARKET,1.715,FILLED
ORD-A94A8986D75408F2DCBE,DEC-9CC5433F9ABB7DCF53A4,CYC-B104D2BEAFCA3A6612A3,2026-05-11,2026-05-12,BUY,133600,LIMIT,2.103,FILLED
ORD-BE86566BADEFB6992D98,DEC-3D9AB426313C81B12364,CYC-B104D2BEAFCA3A6612A3,2026-05-13,2026-05-14,SELL,133600,MARKET,1.808,FILLED
ORD-2FFC87D7918A221D9877,DEC-2F32A6C632484AFD1A79,CYC-FC701864649236C06E88,2026-05-14,2026-05-15,BUY,137600,LIMIT,2.113,FILLED
ORD-8133ED48C1504167BFB3,DEC-649D83283C1AA7B95157,CYC-FC701864649236C06E88,2026-05-18,2026-05-19,SELL,137600,MARKET,1.747,FILLED
ORD-E3F3500A377E4E4B7DE7,DEC-15F1E99DD2171415CA04,CYC-B702673EB8B04FF0802B,2026-05-21,2026-05-22,BUY,132800,LIMIT,2.163,FILLED
ORD-8779B21B44EB3B5CE2EC,DEC-B10AA86E6971B0B8F3B8,CYC-B702673EB8B04FF0802B,2026-05-22,2026-05-25,SELL,132800,MARKET,1.83,FILLED
ORD-F57BC9DF131E38F1B4F8,DEC-9C75460A916F081ACD43,CYC-0A28D543B53BA88C7A74,2026-05-27,2026-05-28,BUY,129800,LIMIT,2.227,FILLED
ORD-54CC21F275896A03D208,DEC-B0280A5F5DCABAC489A4,CYC-0A28D543B53BA88C7A74,2026-05-28,2026-05-29,SELL,129800,MARKET,1.884,FILLED
ORD-C8B0D0308BDC674F88DD,DEC-19DD150BF6D427851587,CYC-70F9AB55A662317828C9,2026-05-29,2026-06-01,BUY,137300,LIMIT,2.148,FILLED
ORD-227C8118E4048C3CC479,DEC-AE533DEFBF9FF06B1680,CYC-70F9AB55A662317828C9,2026-06-02,2026-06-03,SELL,137300,MARKET,1.727,FILLED
ORD-88F70A75E81B89A2E506,DEC-6D6ACD5652CB7A3EBE55,CYC-73F5CE7FBB3EE1E7E906,2026-06-22,2026-06-23,BUY,119900,LIMIT,2.387,FILLED
ORD-287544CE7FA29DFC4042,DEC-1C91F1A01DEA3D599C87,CYC-73F5CE7FBB3EE1E7E906,2026-06-24,2026-06-25,SELL,119900,MARKET,2.036,FILLED
ORD-A7BE1EF030718521E7AE,DEC-081183D262293BF9F4AF,CYC-F946C71CC76B94DCA89D,2026-06-26,2026-06-29,BUY,118500,LIMIT,2.492,FILLED
ORD-BBD9929E5FC8F8C77878,DEC-9191AADCF4E5C0DC3D15,CYC-F946C71CC76B94DCA89D,2026-06-29,2026-06-30,SELL,118500,MARKET,2.18,FILLED
ORD-30422093D8CFB8DA70DC,DEC-C732C7086BD995BBA8E5,CYC-979680F3F21A1CDECB3E,2026-07-10,2026-07-13,BUY,119900,LIMIT,2.568,FILLED
ORD-144F699FF792CA108B89,DEC-4525263A6ECDFCCBE386,CYC-979680F3F21A1CDECB3E,2026-07-14,2026-07-15,SELL,119900,MARKET,2.065,FILLED
ORD-B4F2C441209908CED003,DEC-C5665939CBC19DC77274,CYC-E6FF72211AEA6C6D26AA,2026-07-31,2026-08-03,BUY,152300,LIMIT,2.01,FILLED
ORD-EE813CAA4AC4624356CA,DEC-1A4A32BFECE7FE8FA46C,CYC-E6FF72211AEA6C6D26AA,2026-08-06,2026-08-07,SELL,152300,MARKET,1.739,FILLED
