date,signal_date,target_position,close,equity
2023-05-04,2023-04-28,1.0,1.088,73109.506429121
2023-05-05,2023-05-04,1.0,1.072,72034.36662869275
2023-05-08,2023-05-05,1.0,1.083,72773.52524148716
2023-05-09,2023-05-08,1.0,1.059,71160.81554084478
2023-05-10,2023-05-09,1.0,1.05,70556.0494031039
2023-05-11,2023-05-10,1.0,1.05,70556.0494031039
2023-05-12,2023-05-11,1.0,1.036,69615.30207772918
2023-05-15,2023-05-12,1.0,1.049,70488.85316557712
2023-05-16,2023-05-15,1.0,1.049,70488.85316557712
2023-05-17,2023-05-16,1.0,1.052,70690.44187815743
2023-05-18,2023-05-17,1.0,1.057,71026.42306579126
2023-05-19,2023-05-18,1.0,1.065,71563.99296600537
2023-05-22,2023-05-19,1.0,1.056,70959.2268282645
2023-05-23,2023-05-22,1.0,1.04,69884.08702783624
2023-05-24,2023-05-23,1.0,1.036,69615.30207772918
2023-05-25,2023-05-24,1.0,1.044,70152.8719779433
2023-05-26,2023-05-25,1.0,1.066,71631.18920353215
2023-05-29,2023-05-26,1.0,1.052,70690.44187815743
2023-05-30,2023-05-29,1.0,1.069,71832.77791611243
2023-05-31,2023-05-30,1.0,1.077,72370.34781632657
2023-06-01,2023-05-31,1.0,1.079,72504.7402913801
2023-06-02,2023-06-01,1.0,1.078,72437.54405385334
2023-06-05,2023-06-02,1.0,1.077,72370.34781632657
2023-06-06,2023-06-05,1.0,1.048,70421.65692805038
2023-06-07,2023-06-06,1.0,1.045,70220.06821547006
2023-06-08,2023-06-07,1.0,1.031,69279.32089009535
2023-06-09,2023-06-08,1.0,1.056,70959.2268282645
2023-06-12,2023-06-09,1.0,1.049,70488.85316557712
2023-06-13,2023-06-12,1.0,1.062,71362.40425342509
2023-06-14,2023-06-13,1.0,1.059,71160.81554084478
2023-06-15,2023-06-14,1.0,1.059,71160.81554084478
2023-06-16,2023-06-15,1.0,1.075,72235.95534127303
2023-06-19,2023-06-16,1.0,1.077,72370.34781632657
2023-06-20,2023-06-19,1.0,1.077,72370.34781632657
2023-06-21,2023-06-20,1.0,1.042,70018.47950288978
2023-06-26,2023-06-21,1.0,1.035,69548.1058402024
2023-06-27,2023-06-26,1.0,1.036,69615.30207772918
2023-06-28,2023-06-27,1.0,1.033,69413.71336514888
2023-06-29,2023-06-28,1.0,1.026,68943.33970246153
2023-06-30,2023-06-29,1.0,1.03,69212.12465256859
2023-07-03,2023-06-30,1.0,1.033,69413.71336514888
2023-07-04,2023-07-03,1.0,1.039,69816.89079030947
2023-07-05,2023-07-04,1.0,1.03,69212.12465256859
2023-07-06,2023-07-05,1.0,1.026,68943.33970246153
2023-07-07,2023-07-06,1.0,1.017,68338.57356472063
2023-07-10,2023-07-07,1.0,1.018,68405.76980224739
2023-07-11,2023-07-10,1.0,1.025,68876.14346493475
2023-07-12,2023-07-11,1.0,1.009,67801.0036645065
2023-07-13,2023-07-12,1.0,1.019,68472.96603977415
2023-07-14,2023-07-13,1.0,1.015,68204.1810896671
2023-07-17,2023-07-14,1.0,1.009,67801.0036645065
2023-07-18,2023-07-17,1.0,1.006,67599.41495192621
2023-07-19,2023-07-18,1.0,0.999,67129.04128923886
2023-07-20,2023-07-19,1.0,0.986,66255.4902013909
2023-07-21,2023-07-20,1.0,0.979,65785.11653870354
2023-07-24,2023-07-21,1.0,0.974,65449.13535106971
2023-07-25,2023-07-24,1.0,0.989,66457.0789139712
2023-07-26,2023-07-25,1.0,0.985,66188.29396386413
2023-07-27,2023-07-26,1.0,0.976,65583.52782612325
2023-07-28,2023-07-27,1.0,0.986,66255.4902013909
2023-07-31,2023-07-28,1.0,0.993,66725.86386407826
2023-08-01,2023-07-31,1.0,0.994,66793.06010160502
2023-08-02,2023-08-01,1.0,0.993,66725.86386407826
2023-08-03,2023-08-02,1.0,0.994,66793.06010160502
2023-08-04,2023-08-03,1.0,1.0,67196.23752676562
2023-08-07,2023-08-04,1.0,0.992,66658.6676265515
2023-08-08,2023-08-07,1.0,0.989,66457.0789139712
2023-08-09,2023-08-08,1.0,0.981,65919.50901375707
2023-08-10,2023-08-09,1.0,0.982,65986.70525128384
2023-08-11,2023-08-10,1.0,0.962,64642.78050074852
2023-08-14,2023-08-11,1.0,0.954,64105.210600534396
2023-08-15,2023-08-14,1.0,0.942,63298.85575021321
2023-08-16,2023-08-15,1.0,0.923,62022.127237204666
2023-08-17,2023-08-16,1.0,0.933,62694.08961247232
2023-08-18,2023-08-17,1.0,0.93,62492.500899892024
2023-08-21,2023-08-18,1.0,0.916,61551.75357451731
2023-08-22,2023-08-21,1.0,0.927,62290.91218731173
2023-08-23,2023-08-22,1.0,0.902,60611.006249142585
2023-08-24,2023-08-23,1.0,0.908,61014.18367430318
2023-08-25,2023-08-24,1.0,0.892,59939.04387387493
2023-08-28,2023-08-25,1.0,0.903,60678.202486669354
2023-08-29,2023-08-28,1.0,0.94,63164.46327515968
2023-08-30,2023-08-29,1.0,0.963,64709.97673827528
2023-08-31,2023-08-30,1.0,0.965,64844.36921332882
2023-09-01,2023-08-31,1.0,0.959,64441.191788168224
2023-09-04,2023-09-01,1.0,0.966,64911.56545085558
2023-09-05,2023-09-04,1.0,0.954,64105.210600534396
2023-09-06,2023-09-05,1.0,0.957,64306.799313114694
2023-09-07,2023-09-06,1.0,0.921,61887.734762151136
2023-09-08,2023-09-07,1.0,0.923,62022.127237204666
2023-09-11,2023-09-08,1.0,0.929,62425.30466236526
2023-09-12,2023-09-11,1.0,0.923,62022.127237204666
2023-09-13,2023-09-12,1.0,0.91,61148.57614935671
2023-09-14,2023-09-13,1.0,0.902,60611.006249142585
2023-09-15,2023-09-14,1.0,0.907,60946.98743677641
2023-09-18,2023-09-15,1.0,0.901,60543.810011615824
2023-09-19,2023-09-18,1.0,0.894,60073.436348928466
2023-09-20,2023-09-19,1.0,0.887,59603.0626862411
2023-09-21,2023-09-20,1.0,0.882,59267.08149860727
2023-09-22,2023-09-21,1.0,0.904,60745.39872419612
2023-09-25,2023-09-22,1.0,0.896,60207.828823981996
2023-09-26,2023-09-25,1.0,0.897,60275.02506150876
2023-09-27,2023-09-26,1.0,0.903,60678.202486669354
2023-09-28,2023-09-27,1.0,0.909,61081.37991182995
2023-10-09,2023-09-28,1.0,0.908,61014.18367430318
2023-10-10,2023-10-09,1.0,0.903,60678.202486669354
2023-10-11,2023-10-10,1.0,0.915,61484.55733699054
2023-10-12,2023-10-11,1.0,0.921,61887.734762151136
2023-10-13,2023-10-12,1.0,0.913,61350.16486193701
2023-10-16,2023-10-13,1.0,0.895,60140.63258645523
2023-10-17,2023-10-16,1.0,0.903,60678.202486669354
2023-10-18,2023-10-17,1.0,0.892,59939.04387387493
2023-10-19,2023-10-18,1.0,0.892,59939.04387387493
2023-10-20,2023-10-19,1.0,0.884,59401.4739736608
2023-10-23,2023-10-20,1.0,0.859,57721.56803549166
2023-10-24,2023-10-23,1.0,0.871,58527.922885812855
2023-10-25,2023-10-24,1.0,0.869,58393.53041075932
2023-10-26,2023-10-25,1.0,0.87,58460.72664828609
2023-10-27,2023-10-26,1.0,0.884,59401.4739736608
2023-10-30,2023-10-27,1.0,0.899,60409.417536562294
2023-10-31,2023-10-30,1.0,0.897,60275.02506150876
2023-11-01,2023-10-31,1.0,0.892,59939.04387387493
2023-11-02,2023-11-01,1.0,0.882,59267.08149860727
2023-11-03,2023-11-02,1.0,0.897,60275.02506150876
2023-11-06,2023-11-03,1.0,0.911,61215.77238688348
2023-11-07,2023-11-06,1.0,0.912,61282.96862441025
2023-11-08,2023-11-07,1.0,0.92,61820.53852462437
2023-11-09,2023-11-08,1.0,0.915,61484.55733699054
2023-11-10,2023-11-09,1.0,0.911,61215.77238688348
2023-11-13,2023-11-10,1.0,0.917,61618.94981204408
2023-11-14,2023-11-13,1.0,0.925,62156.519712258196
2023-11-15,2023-11-14,1.0,0.924,62089.323474731435
2023-11-16,2023-11-15,1.0,0.908,61014.18367430318
2023-11-17,2023-11-16,1.0,0.912,61282.96862441025
2023-11-20,2023-11-17,1.0,0.913,61350.16486193701
2023-11-21,2023-11-20,1.0,0.907,60946.98743677641
2023-11-22,2023-11-21,1.0,0.892,59939.04387387493
2023-11-23,2023-11-22,1.0,0.899,60409.417536562294
2023-11-24,2023-11-23,1.0,0.886,59535.86644871434
2023-11-27,2023-11-24,1.0,0.89,59804.6513988214
2023-11-28,2023-11-27,1.0,0.892,59939.04387387493
2023-11-29,2023-11-28,1.0,0.884,59401.4739736608
2023-11-30,2023-11-29,1.0,0.886,59535.86644871434
2023-12-01,2023-11-30,1.0,0.89,59804.6513988214
2023-12-04,2023-12-01,1.0,0.883,59334.27773613404
2023-12-05,2023-12-04,1.0,0.867,58259.13793570579
2023-12-06,2023-12-05,1.0,0.87,58460.72664828609
2023-12-07,2023-12-06,1.0,0.87,58460.72664828609
2023-12-08,2023-12-07,1.0,0.886,59535.86644871434
2023-12-11,2023-12-08,1.0,0.899,60409.417536562294
2023-12-12,2023-12-11,1.0,0.892,59939.04387387493
2023-12-13,2023-12-12,1.0,0.882,59267.08149860727
2023-12-14,2023-12-13,1.0,0.877,58931.100310973445
2023-12-15,2023-12-14,1.0,0.87,58460.72664828609
2023-12-18,2023-12-15,1.0,0.862,57923.15674807196
2023-12-19,2023-12-18,1.0,0.868,58326.33417323256
2023-12-20,2023-12-19,1.0,0.856,57519.979322911364
2023-12-21,2023-12-20,1.0,0.868,58326.33417323256
2023-12-22,2023-12-21,1.0,0.864,58057.54922312549
2023-12-25,2023-12-22,1.0,0.858,57654.3717979649
2023-12-26,2023-12-25,1.0,0.844,56713.62447259018
2023-12-27,2023-12-26,1.0,0.849,57049.605660224006
2023-12-28,2023-12-27,1.0,0.871,58527.922885812855
2023-12-29,2023-12-28,1.0,0.872,58595.11912333962
2024-01-02,2023-12-29,1.0,0.861,57855.96051054519
2024-01-03,2024-01-02,1.0,0.851,57183.998135277536
2024-01-04,2024-01-03,1.0,0.844,56713.62447259018
2024-01-05,2024-01-04,1.0,0.827,55571.288434635164
2024-01-08,2024-01-05,1.0,0.802,53891.38249646603
2024-01-09,2024-01-08,1.0,0.802,53891.38249646603
2024-01-10,2024-01-09,1.0,0.796,53488.205071305434
2024-01-11,2024-01-10,1.0,0.809,54361.75615915339
2024-01-12,2024-01-11,1.0,0.797,53555.4013088322
2024-01-15,2024-01-12,1.0,0.792,53219.420121198375
2024-01-16,2024-01-15,1.0,0.796,53488.205071305434
2024-01-17,2024-01-16,1.0,0.774,52009.88784571659
2024-01-18,2024-01-17,1.0,0.786,52816.24269603778
2024-01-19,2024-01-18,1.0,0.783,52614.65398345748
2024-01-22,2024-01-19,1.0,0.759,51001.9442828151
2024-01-23,2024-01-22,1.0,0.767,51539.51418302923
2024-01-24,2024-01-23,1.0,0.767,51539.51418302923
2024-01-25,2024-01-24,1.0,0.785,52749.04645851101
2024-01-26,2024-01-25,1.0,0.764,51337.925470448936
2024-01-29,2024-01-26,1.0,0.742,49859.60824486009
2024-01-30,2024-01-29,1.0,0.714,47978.11359411065
2024-01-31,2024-01-30,1.0,0.7,47037.36626873593
2024-02-01,2024-01-31,1.0,0.712,47843.72111905712
2024-02-02,2024-02-01,1.0,0.689,46298.20765594151
2024-02-05,2024-02-02,1.0,0.693,46566.99260604857
2024-02-06,2024-02-05,1.0,0.739,49658.01953227979
2024-02-07,2024-02-06,1.0,0.761,51136.33675786864
2024-02-08,2024-02-07,1.0,0.77,51741.102895609525
2024-02-19,2024-02-08,1.0,0.779,52345.86903335042
2024-02-20,2024-02-19,1.0,0.772,51875.495370663055
2024-02-21,2024-02-20,1.0,0.773,51942.69160818982
2024-02-22,2024-02-21,1.0,0.78,52413.06527087718
2024-02-23,2024-02-22,1.0,0.782,52547.45774593071
2024-02-26,2024-02-23,1.0,0.786,52816.24269603778
2024-02-27,2024-02-26,1.0,0.816,54832.12982184074
2024-02-28,2024-02-27,1.0,0.79,53085.02764614484
2024-02-29,2024-02-28,1.0,0.826,55504.092197108395
2024-03-01,2024-02-29,1.0,0.835,56108.85833484929
2024-03-04,2024-03-01,1.0,0.838,56310.44704742958
2024-03-05,2024-03-04,1.0,0.836,56176.05457237605
2024-03-06,2024-03-05,1.0,0.831,55840.07338474222
2024-03-07,2024-03-06,1.0,0.813,54630.54110926044
2024-03-08,2024-03-07,1.0,0.821,55168.11100947457
2024-03-11,2024-03-08,1.0,0.838,56310.44704742958
2024-03-12,2024-03-11,1.0,0.837,56243.25080990282
2024-03-13,2024-03-12,1.0,0.833,55974.46585979575
2024-03-14,2024-03-13,1.0,0.824,55369.699722054866
2024-03-15,2024-03-14,1.0,0.828,55638.484672161925
2024-03-18,2024-03-15,1.0,0.845,56780.82071011695
2024-03-19,2024-03-18,1.0,0.831,55840.07338474222
2024-03-20,2024-03-19,1.0,0.833,55974.46585979575
2024-03-21,2024-03-20,1.0,0.824,55369.699722054866
2024-03-22,2024-03-21,1.0,0.812,54563.34487173369
2024-03-25,2024-03-22,1.0,0.8,53756.990021412494
2024-03-26,2024-03-25,1.0,0.79,53085.02764614484
2024-03-27,2024-03-26,1.0,0.771,51808.299133136294
2024-03-28,2024-03-27,1.0,0.781,52480.26150840395
2024-03-29,2024-03-28,1.0,0.781,52480.26150840395
2024-04-01,2024-03-29,1.0,0.794,53353.812596251904
2024-04-02,2024-04-01,1.0,0.786,52816.24269603778
2024-04-03,2024-04-02,1.0,0.775,52077.08408324335
2024-04-08,2024-04-03,1.0,0.757,50867.55180776157
2024-04-09,2024-04-08,1.0,0.766,51472.317945502466
2024-04-10,2024-04-09,1.0,0.754,50665.96309518127
2024-04-11,2024-04-10,1.0,0.756,50800.35557023481
2024-04-12,2024-04-11,1.0,0.756,50800.35557023481
2024-04-15,2024-04-12,1.0,0.768,51606.710420555995
2024-04-16,2024-04-15,1.0,0.75,50397.17814507421
2024-04-17,2024-04-16,1.0,0.768,51606.710420555995
2024-04-18,2024-04-17,1.0,0.764,51337.925470448936
2024-04-19,2024-04-18,1.0,0.748,50262.78567002068
2024-04-22,2024-04-19,1.0,0.748,50262.78567002068
2024-04-23,2024-04-22,1.0,0.745,50061.196957440385
2024-04-24,2024-04-23,1.0,0.756,50800.35557023481
2024-04-25,2024-04-24,1.0,0.751,50464.37438260098
2024-04-26,2024-04-25,1.0,0.771,51808.299133136294
2024-04-29,2024-04-26,1.0,0.795,53421.008833778666
2024-04-30,2024-04-29,1.0,0.786,52816.24269603778
2024-05-06,2024-04-30,1.0,0.796,53488.205071305434
2024-05-07,2024-05-06,1.0,0.788,52950.63517109131
2024-05-08,2024-05-07,1.0,0.779,52345.86903335042
2024-05-09,2024-05-08,1.0,0.796,53488.205071305434
2024-05-10,2024-05-09,1.0,0.785,52749.04645851101
2024-05-13,2024-05-10,1.0,0.781,52480.26150840395
2024-05-14,2024-05-13,1.0,0.777,52211.47655829688
2024-05-15,2024-05-14,1.0,0.766,51472.317945502466
2024-05-16,2024-05-15,1.0,0.764,51337.925470448936
2024-05-17,2024-05-16,1.0,0.772,51875.495370663055
2024-05-20,2024-05-17,1.0,0.771,51808.299133136294
2024-05-21,2024-05-20,1.0,0.765,51405.1217079757
2024-05-22,2024-05-21,1.0,0.772,51875.495370663055
2024-05-23,2024-05-22,1.0,0.76,51069.14052034187
2024-05-24,2024-05-23,1.0,0.745,50061.196957440385
2024-05-27,2024-05-24,1.0,0.755,50733.15933270804
2024-05-28,2024-05-27,1.0,0.752,50531.57062012774
2024-05-29,2024-05-28,1.0,0.752,50531.57062012774
2024-05-30,2024-05-29,1.0,0.759,51001.9442828151
2024-05-31,2024-05-30,1.0,0.761,51136.33675786864
2024-06-03,2024-05-31,1.0,0.768,51606.710420555995
2024-06-04,2024-06-03,1.0,0.771,51808.299133136294
2024-06-05,2024-06-04,1.0,0.769,51673.906658082764
2024-06-06,2024-06-05,1.0,0.762,51203.5329953954
2024-06-07,2024-06-06,1.0,0.757,50867.55180776157
2024-06-11,2024-06-07,1.0,0.776,52144.28032077012
2024-06-12,2024-06-11,1.0,0.774,52009.88784571659
2024-06-13,2024-06-12,1.0,0.779,52345.86903335042
2024-06-14,2024-06-13,1.0,0.773,51942.69160818982
2024-06-17,2024-06-14,1.0,0.775,52077.08408324335
2024-06-18,2024-06-17,1.0,0.775,52077.08408324335
2024-06-19,2024-06-18,1.0,0.77,51741.102895609525
2024-06-20,2024-06-19,1.0,0.775,52077.08408324335
2024-06-21,2024-06-20,1.0,0.776,52144.28032077012
2024-06-24,2024-06-21,1.0,0.757,50867.55180776157
2024-06-25,2024-06-24,1.0,0.735,49389.23458217273
2024-06-26,2024-06-25,1.0,0.748,50262.78567002068
2024-06-27,2024-06-26,1.0,0.733,49254.8421071192
2024-06-28,2024-06-27,1.0,0.731,49120.44963206566
2024-07-01,2024-06-28,1.0,0.728,48918.86091948537
2024-07-02,2024-07-01,1.0,0.717,48179.702306690946
2024-07-03,2024-07-02,1.0,0.719,48314.094781744476
2024-07-04,2024-07-03,1.0,0.707,47507.73993142329
2024-07-05,2024-07-04,1.0,0.716,48112.50606916418
2024-07-08,2024-07-05,1.0,0.709,47642.13240647682
2024-07-09,2024-07-08,1.0,0.727,48851.6646819586
2024-07-10,2024-07-09,1.0,0.727,48851.6646819586
2024-07-11,2024-07-10,1.0,0.736,49456.43081969949
2024-07-12,2024-07-11,1.0,0.737,49523.62705722626
2024-07-15,2024-07-12,1.0,0.733,49254.8421071192
2024-07-16,2024-07-15,1.0,0.749,50329.981907547444
2024-07-17,2024-07-16,1.0,0.747,50195.589432493915
2024-07-18,2024-07-17,1.0,0.753,50598.76685765451
2024-07-19,2024-07-18,1.0,0.769,51673.906658082764
2024-07-22,2024-07-19,1.0,0.77,51741.102895609525
2024-07-23,2024-07-22,1.0,0.739,49658.01953227979
2024-07-24,2024-07-23,1.0,0.73,49053.2533945389
2024-07-25,2024-07-24,1.0,0.732,49187.64586959243
2024-07-26,2024-07-25,1.0,0.738,49590.82329475303
2024-07-29,2024-07-26,1.0,0.724,48650.075969378304
2024-07-30,2024-07-29,1.0,0.728,48918.86091948537
2024-07-31,2024-07-30,1.0,0.763,51270.72923292217
2024-08-01,2024-07-31,1.0,0.758,50934.74804528834
2024-08-02,2024-08-01,1.0,0.745,50061.196957440385
2024-08-05,2024-08-02,1.0,0.722,48515.683494324774
2024-08-06,2024-08-05,1.0,0.732,49187.64586959243
2024-08-07,2024-08-06,1.0,0.726,48784.46844443183
2024-08-08,2024-08-07,1.0,0.728,48918.86091948537
2024-08-09,2024-08-08,1.0,0.725,48717.27220690507
2024-08-12,2024-08-09,1.0,0.727,48851.6646819586
2024-08-13,2024-08-12,1.0,0.73,49053.2533945389
2024-08-14,2024-08-13,1.0,0.72,48381.291019271244
2024-08-15,2024-08-14,1.0,0.726,48784.46844443183
2024-08-16,2024-08-15,1.0,0.724,48650.075969378304
2024-08-19,2024-08-16,1.0,0.722,48515.683494324774
2024-08-20,2024-08-19,1.0,0.712,47843.72111905712
2024-08-21,2024-08-20,1.0,0.71,47709.32864400359
2024-08-22,2024-08-21,1.0,0.704,47306.15121884299
2024-08-23,2024-08-22,1.0,0.704,47306.15121884299
2024-08-26,2024-08-23,1.0,0.7,47037.36626873593
2024-08-27,2024-08-26,1.0,0.692,46499.796368521806
2024-08-28,2024-08-27,1.0,0.688,46231.01141841474
2024-08-29,2024-08-28,1.0,0.697,46835.777556155634
2024-08-30,2024-08-29,1.0,0.711,47776.52488153035
2024-09-02,2024-08-30,1.0,0.688,46231.01141841474
2024-09-03,2024-09-02,1.0,0.693,46566.99260604857
2024-09-04,2024-09-03,1.0,0.69,46365.403893468276
2024-09-05,2024-09-04,1.0,0.689,46298.20765594151
2024-09-06,2024-09-05,1.0,0.68,45693.44151820062
2024-09-09,2024-09-06,1.0,0.673,45223.06785551326
2024-09-10,2024-09-09,1.0,0.677,45491.85280562033
2024-09-11,2024-09-10,1.0,0.681,45760.63775572739
2024-09-12,2024-09-11,1.0,0.676,45424.65656809356
2024-09-13,2024-09-12,1.0,0.67,45021.47914293296
2024-09-18,2024-09-13,1.0,0.663,44551.105480245606
2024-09-19,2024-09-18,1.0,0.668,44887.086667879434
2024-09-20,2024-09-19,1.0,0.664,44618.301717772374
2024-09-23,2024-09-20,1.0,0.66,44349.51676766531
2024-09-24,2024-09-23,1.0,0.684,45962.22646830769
2024-09-25,2024-09-24,1.0,0.683,45895.03023078092
2024-09-26,2024-09-25,1.0,0.711,47776.52488153035
2024-09-27,2024-09-26,1.0,0.762,51203.5329953954
2024-09-30,2024-09-27,1.0,0.914,61417.36109946378
2024-10-08,2024-09-30,1.0,1.097,73714.27256686188
2024-10-09,2024-10-08,1.0,1.023,68741.75098988121
2024-10-10,2024-10-09,1.0,0.976,65583.52782612325
2024-10-11,2024-10-10,1.0,0.922,61954.930999677905
2024-10-14,2024-10-11,1.0,0.949,63769.22941290057
2024-10-15,2024-10-14,1.0,0.922,61954.930999677905
2024-10-16,2024-10-15,1.0,0.897,60275.02506150876
2024-10-17,2024-10-16,1.0,0.901,60543.810011615824
2024-10-18,2024-10-17,1.0,1.013,68069.78861461356
2024-10-21,2024-10-18,1.0,1.024,68808.94722740799
2024-10-22,2024-10-21,1.0,1.01,67868.19990203327
2024-10-23,2024-10-22,1.0,1.004,67465.02247687268
2024-10-24,2024-10-23,1.0,1.001,67263.43376429238
2024-10-25,2024-10-24,1.0,1.018,68405.76980224739
2024-10-28,2024-10-25,1.0,1.009,67801.0036645065
2024-10-29,2024-10-28,1.0,0.999,67129.04128923886
2024-10-30,2024-10-29,1.0,0.981,65919.50901375707
2024-10-31,2024-10-30,1.0,0.993,66725.86386407826
2024-11-01,2024-10-31,1.0,0.964,64777.17297580205
2024-11-04,2024-11-01,1.0,0.977,65650.72406365
2024-11-05,2024-11-04,1.0,1.019,68472.96603977415
2024-11-06,2024-11-05,1.0,1.02,68540.16227730093
2024-11-07,2024-11-06,1.0,1.054,70824.83435321096
2024-11-08,2024-11-07,1.0,1.052,70690.44187815743
2024-11-11,2024-11-08,1.0,1.099,73848.66504191542
2024-11-12,2024-11-11,1.0,1.077,72370.34781632657
2024-11-13,2024-11-12,1.0,1.087,73042.31019159422
2024-11-14,2024-11-13,1.0,1.052,70690.44187815743
2024-11-15,2024-11-14,1.0,1.012,68002.59237708681
2024-11-18,2024-11-15,1.0,0.993,66725.86386407826
2024-11-19,2024-11-18,1.0,1.023,68741.75098988121
2024-11-20,2024-11-19,1.0,1.027,69010.53593998829
2024-11-21,2024-11-20,1.0,1.035,69548.1058402024
2024-11-22,2024-11-21,1.0,0.996,66927.45257665856
2024-11-25,2024-11-22,1.0,0.982,65986.70525128384
2024-11-26,2024-11-25,1.0,0.975,65516.33158859648
2024-11-27,2024-11-26,1.0,1.01,67868.19990203327
2024-11-28,2024-11-27,1.0,1.008,67733.80742697974
2024-11-29,2024-11-28,1.0,1.033,69413.71336514888
2024-12-02,2024-11-29,1.0,1.041,69951.283265363
2024-12-03,2024-12-02,1.0,1.03,69212.12465256859
2024-12-04,2024-12-03,1.0,1.023,68741.75098988121
2024-12-05,2024-12-04,1.0,1.027,69010.53593998829
2024-12-06,2024-12-05,1.0,1.04,69884.08702783624
2024-12-09,2024-12-06,1.0,1.027,69010.53593998829
2024-12-10,2024-12-09,1.0,1.036,69615.30207772918
2024-12-11,2024-12-10,1.0,1.032,69346.51712762212
2024-12-12,2024-12-11,1.0,1.035,69548.1058402024
2024-12-13,2024-12-12,1.0,1.015,68204.1810896671
2024-12-16,2024-12-13,1.0,0.999,67129.04128923886
2024-12-17,2024-12-16,1.0,0.992,66658.6676265515
2024-12-18,2024-12-17,1.0,1.005,67532.21871439944
2024-12-19,2024-12-18,1.0,1.016,68271.37732719387
2024-12-20,2024-12-19,1.0,1.035,69548.1058402024
2024-12-23,2024-12-20,1.0,1.023,68741.75098988121
2024-12-24,2024-12-23,1.0,1.039,69816.89079030947
2024-12-25,2024-12-24,1.0,1.042,70018.47950288978
2024-12-26,2024-12-25,1.0,1.052,70690.44187815743
2024-12-27,2024-12-26,1.0,1.044,70152.8719779433
2024-12-30,2024-12-27,1.0,1.046,70287.26445299684
2024-12-31,2024-12-30,1.0,1.014,68136.98485214033
2025-01-02,2024-12-31,1.0,0.98,65852.3127762303
2025-01-03,2025-01-02,1.0,0.966,64911.56545085558
2025-01-06,2025-01-03,1.0,0.962,64642.78050074852
2025-01-07,2025-01-06,1.0,0.99,66524.27515149796
2025-01-08,2025-01-07,1.0,0.99,66524.27515149796
2025-01-09,2025-01-08,1.0,0.986,66255.4902013909
2025-01-10,2025-01-09,1.0,0.975,65516.33158859648
2025-01-13,2025-01-10,1.0,0.975,65516.33158859648
2025-01-14,2025-01-13,1.0,1.005,67532.21871439944
2025-01-15,2025-01-14,1.0,1.002,67330.63000181915
2025-01-16,2025-01-15,1.0,0.981,65919.50901375707
2025-01-17,2025-01-16,1.0,0.989,66457.0789139712
2025-01-20,2025-01-17,1.0,0.991,66591.47138902472
2025-01-21,2025-01-20,1.0,1.0,67196.23752676562
2025-01-22,2025-01-21,1.0,1.0,67196.23752676562
2025-01-23,2025-01-22,1.0,0.991,66591.47138902472
2025-01-24,2025-01-23,1.0,0.999,67129.04128923886
2025-01-27,2025-01-24,1.0,0.98,65852.3127762303
2025-02-05,2025-01-27,1.0,1.006,67599.41495192621
2025-02-06,2025-02-05,1.0,1.035,69548.1058402024
2025-02-07,2025-02-06,1.0,1.043,70085.67574041654
2025-02-10,2025-02-07,1.0,1.062,71362.40425342509
2025-02-11,2025-02-10,1.0,1.049,70488.85316557712
2025-02-12,2025-02-11,1.0,1.066,71631.18920353215
2025-02-13,2025-02-12,1.0,1.041,69951.283265363
2025-02-14,2025-02-13,1.0,1.047,70354.4606905236
2025-02-17,2025-02-14,1.0,1.062,71362.40425342509
2025-02-18,2025-02-17,1.0,1.035,69548.1058402024
2025-02-19,2025-02-18,1.0,1.06,71228.01177837155
2025-02-20,2025-02-19,1.0,1.058,71093.61930331803
2025-02-21,2025-02-20,1.0,1.122,75394.17850503103
2025-02-24,2025-02-21,1.0,1.128,75797.35593019161
2025-02-25,2025-02-24,1.0,1.129,75864.55216771839
2025-02-26,2025-02-25,1.0,1.155,77611.6543434143
2025-02-27,2025-02-26,1.0,1.154,77544.45810588752
2025-02-28,2025-02-27,1.0,1.104,74184.64622954925
2025-03-03,2025-02-28,1.0,1.088,73109.506429121
2025-03-04,2025-03-03,1.0,1.107,74386.23494212954
2025-03-05,2025-03-04,1.0,1.111,74655.0198922366
2025-03-06,2025-03-05,1.0,1.15,77275.67315578046
2025-03-07,2025-03-06,1.0,1.136,76334.92583040573
2025-03-10,2025-03-07,1.0,1.133,76133.33711782545
2025-03-11,2025-03-10,1.0,1.126,75662.96345513807
2025-03-12,2025-03-11,1.0,1.119,75192.58979245073
2025-03-13,2025-03-12,1.0,1.095,73579.88009180834
2025-03-14,2025-03-13,1.0,1.115,74923.80484234366
2025-03-17,2025-03-14,1.0,1.109,74520.62741718307
2025-03-18,2025-03-17,1.0,1.115,74923.80484234366
2025-03-19,2025-03-18,1.0,1.102,74050.25375449572
2025-03-20,2025-03-19,1.0,1.089,73176.70266664776
2025-03-21,2025-03-20,1.0,1.066,71631.18920353215
2025-03-24,2025-03-21,1.0,1.071,71967.17039116597
2025-03-25,2025-03-24,1.0,1.058,71093.61930331803
2025-03-26,2025-03-25,1.0,1.054,70824.83435321096
2025-03-27,2025-03-26,1.0,1.063,71429.60049095185
2025-03-28,2025-03-27,1.0,1.055,70892.03059073772
2025-03-31,2025-03-28,1.0,1.046,70287.26445299684
2025-04-01,2025-03-31,1.0,1.049,70488.85316557712
2025-04-02,2025-04-01,1.0,1.046,70287.26445299684
2025-04-03,2025-04-02,1.0,1.042,70018.47950288978
