signal_date,source_event,champion_score,challenger_score,champion_target,challenger_target
2022-06-09,0.0,0.41598892050337577,0.3327911364027007,1.0,1.0
2022-06-10,0.0,0.43977702738380464,0.3518216219070437,1.0,1.0
2022-06-13,0.0,0.3208364929816605,0.2566691943853284,1.0,1.0
2022-06-14,0.0,0.1781078516990876,0.1424862813592701,1.0,1.0
2022-06-15,0.0,0.1422770157104417,0.11382161256835338,1.0,1.0
2022-06-16,0.0,0.1422770157104417,0.11382161256835338,1.0,1.0
2022-06-17,0.0,0.48825649228892487,0.3906051938311399,1.0,1.0
2022-06-20,0.0,0.5475780838219942,0.4380624670575954,1.0,1.0
2022-06-21,0.0,0.2381821602625668,0.1905457282100535,1.0,1.0
2022-06-22,0.0,-0.1315854231963451,-0.10526833855707607,0.0,0.0
2022-06-23,0.0,0.18970269535744663,0.15176215628595735,1.0,0.0
2022-06-24,0.0,0.40484944253942123,0.32387955403153706,1.0,1.0
2022-06-27,0.0,0.40484944253942123,0.32387955403153706,1.0,1.0
2022-06-28,0.0,0.4286375494198501,0.34291003953588006,1.0,1.0
2022-06-29,0.0,0.23742944323215698,0.18994355458572565,1.0,1.0
2022-06-30,0.0,0.40484944253942123,0.32387955403153706,1.0,1.0
2022-07-01,0.0,0.33258187075387224,0.26606549660309786,1.0,1.0
2022-07-04,0.0,0.21364133635172816,0.17091306908138257,1.0,1.0
2022-07-05,0.0,0.04712458818872642,0.037699670550981196,1.0,1.0
2022-07-06,0.0,0.3810613356589925,0.304849068527194,1.0,1.0
2022-07-07,0.0,0.19075648061556183,0.15260518449244947,1.0,1.0
2022-07-08,1.0,0.28590890813727715,0.4287271265098218,1.0,1.0
2022-07-11,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2022-07-12,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2022-07-13,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2022-07-14,0.0,-0.0709126950691552,-0.056730156055324145,0.0,0.0
2022-07-15,0.0,-0.0709126950691552,-0.056730156055324145,0.0,0.0
2022-07-18,0.0,-0.0709126950691552,-0.056730156055324145,0.0,0.0
2022-07-19,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2022-07-20,0.0,0.07181594621341773,0.05745275697073421,0.0,0.0
2022-07-21,0.0,0.21454458749599065,0.17163566999679253,1.0,0.0
2022-07-22,0.0,0.14318026685470425,0.11454421348376344,1.0,0.0
2022-07-25,0.0,-0.02423973245256003,-0.01939178596204799,1.0,0.0
2022-07-26,0.0,0.40484944253942123,0.32387955403153706,1.0,1.0
2022-07-27,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2022-07-28,0.0,0.16696837373513299,0.13357469898810637,1.0,1.0
2022-07-29,0.0,0.0709126950691552,0.056730156055324145,1.0,1.0
2022-08-01,0.0,0.04802783933298885,0.03842227146639107,1.0,1.0
2022-08-02,0.0,0.04802783933298885,0.03842227146639107,1.0,1.0
2022-08-03,0.0,0.1898532294712993,0.15188258357703943,1.0,1.0
2022-08-04,0.0,0.23833269437641946,0.19066615550113558,1.0,1.0
2022-08-05,0.0,0.5475780838219942,0.43806246705759544,1.0,1.0
2022-08-08,0.0,0.5475780838219942,0.43806246705759544,1.0,1.0
2022-08-09,0.0,0.5475780838219942,0.43806246705759544,1.0,1.0
2022-08-10,0.0,0.5475780838219942,0.43806246705759544,1.0,1.0
2022-08-11,0.0,0.5475780838219942,0.43806246705759544,1.0,1.0
2022-08-12,0.0,0.2612175501125858,0.20897404009006865,1.0,1.0
2022-08-15,0.0,0.3208364929816605,0.2566691943853284,1.0,1.0
2022-08-16,0.0,0.11848890883001288,0.0947911270640103,1.0,1.0
2022-08-17,0.0,0.1781078516990876,0.1424862813592701,1.0,1.0
2022-08-18,0.0,0.16741625918499112,0.1339330073479929,1.0,1.0
2022-08-19,0.0,-0.10719889675220554,-0.08575911740176437,0.0,0.0
2022-08-22,1.0,-0.16696837373513299,0.06642530101189364,0.0,0.0
2022-08-23,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2022-08-24,0.0,0.02333648130829763,0.018669185046638115,0.0,0.0
2022-08-25,0.0,0.02333648130829763,0.018669185046638115,0.0,0.0
2022-08-26,0.0,-0.23833269437641946,-0.19066615550113558,0.0,0.0
2022-08-29,0.0,-0.23833269437641946,-0.19066615550113558,0.0,0.0
2022-08-30,0.0,-0.23833269437641946,-0.19066615550113558,0.0,0.0
2022-08-31,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2022-09-01,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2022-09-02,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2022-09-05,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2022-09-06,0.0,-0.1898532294712993,-0.15188258357703943,0.0,0.0
2022-09-07,0.0,0.07181594621341773,0.05745275697073421,0.0,0.0
2022-09-08,0.0,-0.04712458818872638,-0.0376996705509811,0.0,0.0
2022-09-09,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2022-09-13,0.0,-0.23833269437641946,-0.19066615550113558,0.0,0.0
2022-09-14,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2022-09-15,0.0,0.02333648130829763,0.018669185046638115,0.0,0.0
2022-09-16,0.0,0.14227701571044177,0.11382161256835344,0.0,0.0
2022-09-19,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2022-09-20,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2022-09-21,0.0,-0.04802783933298885,-0.038422271466391045,0.0,0.0
2022-09-22,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2022-09-23,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2022-09-26,0.0,-0.23833269437641946,-0.19066615550113558,0.0,0.0
2022-09-27,0.0,-0.0709126950691552,-0.056730156055324145,0.0,0.0
2022-09-28,0.0,-0.23833269437641946,-0.19066615550113558,0.0,0.0
2022-09-29,0.0,-0.23833269437641946,-0.19066615550113558,0.0,0.0
2022-09-30,0.0,-0.45242565630027887,-0.3619405250402231,0.0,0.0
2022-10-10,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2022-10-11,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2022-10-12,0.0,-0.094700801949584,-0.07576064155966716,0.0,0.0
2022-10-13,0.0,0.024239732452560142,0.019391785962048123,0.0,0.0
2022-10-14,0.0,0.19075648061556189,0.15260518449244953,1.0,0.0
2022-10-17,0.0,0.30969701501770597,0.24775761201416482,1.0,1.0
2022-10-18,0.0,0.19075648061556189,0.15260518449244953,1.0,1.0
2022-10-19,0.0,0.11848890883001288,0.0947911270640103,1.0,1.0
2022-10-20,0.0,0.4286375494198501,0.34291003953588006,1.0,1.0
2022-10-21,0.0,0.5475780838219942,0.43806246705759544,1.0,1.0
2022-10-24,0.0,0.4286375494198501,0.34291003953588006,1.0,1.0
2022-10-25,0.0,0.23833269437641946,0.19066615550113558,1.0,1.0
2022-10-26,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2022-10-27,0.0,0.2979516372454942,0.23836130979639536,1.0,1.0
2022-10-28,0.0,0.23833269437641946,0.19066615550113558,1.0,1.0
2022-10-31,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2022-11-01,0.0,0.5475780838219942,0.43806246705759544,1.0,1.0
2022-11-02,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2022-11-03,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2022-11-04,0.0,0.4168921716476383,0.3335137373181106,1.0,1.0
2022-11-07,0.0,0.23833269437641946,0.19066615550113558,1.0,1.0
2022-11-08,0.0,0.0709126950691552,0.056730156055324145,1.0,1.0
2022-11-09,0.0,0.2612175501125858,0.20897404009006865,1.0,1.0
2022-11-10,0.0,0.1781078516990876,0.1424862813592701,1.0,1.0
2022-11-11,0.0,0.1422770157104417,0.11382161256835338,1.0,1.0
2022-11-14,1.0,0.23742944323215698,0.3899435545857256,1.0,1.0
2022-11-15,0.0,0.26212080125684833,0.20969664100547863,1.0,1.0
2022-11-16,0.0,0.30969701501770597,0.24775761201416482,1.0,1.0
2022-11-17,0.0,0.19075648061556189,0.15260518449244953,1.0,1.0
2022-11-18,0.0,0.09470080194958407,0.0757606415596673,1.0,1.0
2022-11-21,0.0,-0.02423973245256003,-0.01939178596204799,0.0,0.0
2022-11-22,1.0,-0.07181594621341772,0.1425472430292659,0.0,0.0
2022-11-23,0.0,0.02333648130829763,0.018669185046638115,0.0,0.0
2022-11-24,0.0,0.02333648130829763,0.018669185046638115,0.0,0.0
2022-11-25,0.0,0.14227701571044177,0.11382161256835344,0.0,0.0
2022-11-28,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2022-11-29,0.0,-0.04802783933298885,-0.038422271466391045,0.0,0.0
2022-11-30,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2022-12-01,0.0,0.0004516255721313256,0.0003613004577051049,0.0,0.0
2022-12-02,0.0,0.26212080125684833,0.20969664100547875,1.0,1.0
2022-12-05,0.0,0.04802783933298896,0.03842227146639121,1.0,1.0
2022-12-06,0.0,-0.00045162557213121457,-0.00036130045770493835,1.0,1.0
2022-12-07,0.0,-0.11939215997427535,-0.09551372797942023,0.0,0.0
2022-12-08,0.0,-0.11939215997427535,-0.09551372797942023,0.0,0.0
2022-12-09,0.0,-0.11939215997427535,-0.09551372797942023,0.0,0.0
2022-12-12,0.0,0.30969701501770597,0.24775761201416485,1.0,1.0
2022-12-13,0.0,-0.11939215997427535,-0.09551372797942023,1.0,1.0
2022-12-14,1.0,-0.16696837373513299,0.06642530101189364,1.0,1.0
2022-12-15,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2022-12-16,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2022-12-19,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2022-12-20,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2022-12-21,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2022-12-22,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2022-12-23,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2022-12-26,0.0,0.0004516255721313256,0.0003613004577051049,0.0,0.0
2022-12-27,0.0,0.26212080125684833,0.20969664100547875,1.0,1.0
2022-12-28,0.0,0.26212080125684833,0.20969664100547875,1.0,1.0
2022-12-29,0.0,0.26212080125684833,0.20969664100547875,1.0,1.0
2022-12-30,0.0,0.40484944253942123,0.32387955403153706,1.0,1.0
2023-01-03,0.0,0.5475780838219942,0.4380624670575954,1.0,1.0
2023-01-04,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2023-01-05,0.0,0.5475780838219942,0.4380624670575954,1.0,1.0
2023-01-06,0.0,0.5475780838219942,0.43806246705759544,1.0,1.0
2023-01-09,0.0,0.4286375494198501,0.34291003953588006,1.0,1.0
2023-01-10,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2023-01-11,0.0,0.11848890883001288,0.0947911270640103,1.0,1.0
2023-01-12,0.0,0.1781078516990876,0.1424862813592701,1.0,1.0
2023-01-13,0.0,-0.01219700334434301,-0.009757602675474417,0.0,0.0
2023-01-16,0.0,0.1315854231963451,0.1052683385570761,0.0,0.0
2023-01-17,0.0,0.1315854231963451,0.1052683385570761,0.0,0.0
2023-01-18,0.0,0.32189027823977573,0.2575122225918206,1.0,1.0
2023-01-19,0.0,0.32189027823977573,0.2575122225918206,1.0,1.0
2023-01-20,0.0,0.32189027823977573,0.2575122225918206,1.0,1.0
2023-01-30,0.0,0.32189027823977573,0.2575122225918206,1.0,1.0
2023-01-31,1.0,0.4286375494198501,0.5429100395358801,1.0,1.0
2023-02-01,0.0,0.48825649228892487,0.3906051938311399,1.0,1.0
2023-02-02,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2023-02-03,0.0,0.2979516372454942,0.23836130979639536,1.0,1.0
2023-02-06,0.0,0.23742944323215698,0.1899435545857256,1.0,1.0
2023-02-07,0.0,0.1781078516990876,0.1424862813592701,1.0,1.0
2023-02-08,0.0,0.023336481308297602,0.018669185046638087,0.0,0.0
2023-02-09,0.0,0.32173974412592304,0.2573917953007384,1.0,1.0
2023-02-10,0.0,0.34552785100635186,0.2764222808050815,1.0,1.0
2023-02-13,0.0,0.34552785100635186,0.2764222808050815,1.0,1.0
2023-02-14,0.0,0.03537921041651468,0.028303368333211787,1.0,1.0
2023-02-15,0.0,0.03537921041651468,0.028303368333211787,1.0,1.0
2023-02-16,1.0,-0.04802783933298885,0.16157772853360897,0.0,1.0
2023-02-17,0.0,0.02333648130829763,0.018669185046638115,0.0,0.0
2023-02-20,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2023-02-21,0.0,-0.00045162557213121457,-0.00036130045770493835,0.0,0.0
2023-02-22,0.0,-0.11939215997427535,-0.09551372797942023,0.0,0.0
2023-02-23,0.0,0.16696837373513307,0.1335746989881065,0.0,0.0
2023-02-24,0.0,-0.00045162557213121457,-0.00036130045770493835,0.0,0.0
2023-02-27,0.0,-0.11939215997427535,-0.09551372797942023,0.0,0.0
2023-02-28,1.0,0.09560405309384659,0.27648324247507733,0.0,1.0
2023-03-01,0.0,0.3572732287785636,0.28581858302285096,1.0,1.0
2023-03-02,0.0,0.04712458818872642,0.037699670550981196,1.0,1.0
2023-03-03,0.0,0.23833269437641952,0.19066615550113566,1.0,1.0
2023-03-06,0.0,0.5000018700611366,0.40000149604890933,1.0,1.0
2023-03-07,0.0,-0.1315854231963451,-0.10526833855707607,0.0,0.0
2023-03-08,0.0,-0.1315854231963451,-0.10526833855707607,0.0,0.0
2023-03-09,0.0,0.29750375179563615,0.23800300143650902,1.0,1.0
2023-03-10,0.0,-0.22673785071806044,-0.18139028057444834,1.0,1.0
2023-03-13,0.0,0.2023513242739209,0.16188105941913675,1.0,1.0
2023-03-14,0.0,0.36886807243692266,0.29509445794953815,1.0,1.0
2023-03-15,0.0,0.452425656300279,0.3619405250402231,1.0,1.0
2023-03-16,0.0,-0.11939215997427535,-0.09551372797942029,0.0,0.0
2023-03-17,0.0,0.452425656300279,0.3619405250402231,1.0,1.0
2023-03-20,0.0,0.26212080125684833,0.20969664100547863,1.0,1.0
2023-03-21,0.0,0.26212080125684833,0.20969664100547863,1.0,1.0
2023-03-22,0.0,0.26212080125684833,0.20969664100547863,1.0,1.0
2023-03-23,0.0,0.26212080125684833,0.20969664100547863,1.0,1.0
2023-03-24,1.0,0.3572732287785636,0.4858185830228509,1.0,1.0
2023-03-27,0.0,0.23833269437641946,0.19066615550113558,1.0,1.0
2023-03-28,0.0,0.21364133635172816,0.17091306908138254,1.0,1.0
2023-03-29,0.0,0.5000018700611366,0.4000014960489093,1.0,1.0
2023-03-30,0.0,0.4406802785280671,0.3525442228224538,1.0,1.0
2023-03-31,0.0,0.6071970266910689,0.48575762135285516,1.0,1.0
2023-04-03,0.0,0.6071970266910689,0.48575762135285516,1.0,1.0
2023-04-04,0.0,0.5475780838219942,0.43806246705759544,1.0,1.0
2023-04-06,0.0,0.4286375494198501,0.34291003953588006,1.0,1.0
2023-04-07,0.0,0.4286375494198501,0.34291003953588006,1.0,1.0
2023-04-10,0.0,0.3801580845147299,0.30412646761178397,1.0,1.0
2023-04-11,0.0,0.3208364929816605,0.2566691943853284,1.0,1.0
2023-04-12,0.0,0.3801580845147299,0.30412646761178397,1.0,1.0
2023-04-13,0.0,0.11848890883001288,0.0947911270640103,1.0,1.0
2023-04-14,0.0,0.4286375494198501,0.34291003953588006,1.0,1.0
2023-04-17,0.0,0.32189027823977573,0.2575122225918206,1.0,1.0
2023-04-18,0.0,0.06022110255505872,0.04817688204404697,1.0,1.0
2023-04-19,0.0,0.17916163695720283,0.14332930956576226,1.0,1.0
2023-04-20,0.0,0.32189027823977573,0.2575122225918206,1.0,1.0
2023-04-21,0.0,-0.2499275380347785,-0.19994203042782283,0.0,0.0
2023-04-24,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2023-04-25,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2023-04-26,0.0,0.02333648130829763,0.018669185046638143,0.0,0.0
2023-04-27,0.0,0.02333648130829763,0.018669185046638143,0.0,0.0
2023-04-28,1.0,0.23833269437641957,0.3906661555011357,1.0,1.0
2023-05-04,0.0,0.07091269506915526,0.05673015605532425,1.0,1.0
2023-05-05,0.0,-0.16696837373513299,-0.1335746989881064,1.0,1.0
2023-05-08,0.0,-0.16696837373513299,-0.1335746989881064,0.0,0.0
2023-05-09,0.0,0.14227701571044177,0.11382161256835344,0.0,0.0
2023-05-10,0.0,0.02333648130829763,0.018669185046638115,0.0,0.0
2023-05-11,0.0,0.14227701571044177,0.11382161256835344,0.0,0.0
2023-05-12,0.0,0.02333648130829763,0.018669185046638115,0.0,0.0
2023-05-15,0.0,0.19075648061556194,0.15260518449244959,1.0,0.0
2023-05-16,0.0,0.309697015017706,0.24775761201416488,1.0,1.0
2023-05-17,0.0,0.11939215997427542,0.09551372797942037,1.0,1.0
2023-05-18,0.0,0.26212080125684833,0.20969664100547872,1.0,1.0
2023-05-19,0.0,0.26212080125684833,0.20969664100547872,1.0,1.0
2023-05-22,0.0,0.23833269437641952,0.19066615550113564,1.0,1.0
2023-05-23,0.0,-0.07181594621341772,-0.057452756970734126,0.0,0.0
2023-05-24,0.0,0.1184889088300129,0.09479112706401038,0.0,0.0
2023-05-25,0.0,0.23742944323215703,0.18994355458572568,1.0,1.0
2023-05-26,0.0,0.6073475608049217,0.48587804864393735,1.0,1.0
2023-05-29,0.0,0.6549237745657793,0.5239390196526236,1.0,1.0
2023-05-30,0.0,0.48840702640277756,0.3907256211222221,1.0,1.0
2023-05-31,0.0,0.5480259692718522,0.4384207754174818,1.0,1.0
2023-06-01,0.0,0.6073475608049217,0.48587804864393735,1.0,1.0
2023-06-02,0.0,0.45287354175013694,0.3622988334001096,1.0,1.0
2023-06-05,0.0,0.5121951332832063,0.40975610662656514,1.0,1.0
2023-06-06,0.0,-0.02423973245256003,-0.01939178596204802,0.0,0.0
2023-06-07,0.0,0.16606512259087058,0.1328520980726965,0.0,0.0
2023-06-08,0.0,0.02333648130829763,0.018669185046638143,0.0,0.0
2023-06-09,0.0,0.27431406447891815,0.21945125158313455,1.0,1.0
2023-06-12,0.0,0.27431406447891815,0.21945125158313455,1.0,1.0
2023-06-13,0.0,0.5597713470440641,0.44781707763525125,1.0,1.0
2023-06-14,0.0,0.5597713470440641,0.44781707763525125,1.0,1.0
2023-06-15,0.0,0.4408308126419199,0.352664650113536,1.0,1.0
2023-06-16,0.0,0.4408308126419199,0.352664650113536,1.0,1.0
2023-06-19,0.0,0.5597713470440641,0.44781707763525125,1.0,1.0
2023-06-20,0.0,0.5475780838219942,0.43806246705759544,1.0,1.0
2023-06-21,0.0,0.16606512259087058,0.1328520980726965,1.0,1.0
2023-06-26,0.0,0.02333648130829763,0.018669185046638143,0.0,0.0
2023-06-27,0.0,0.14227701571044177,0.11382161256835344,0.0,0.0
2023-06-28,0.0,0.02333648130829763,0.018669185046638143,0.0,0.0
2023-06-29,0.0,0.14227701571044177,0.11382161256835344,0.0,0.0
2023-06-30,0.0,0.14227701571044177,0.11382161256835344,0.0,0.0
2023-07-03,0.0,0.2621208012568484,0.20969664100547875,1.0,1.0
2023-07-04,0.0,0.2621208012568484,0.20969664100547875,1.0,1.0
2023-07-05,0.0,-0.024239732452560003,-0.01939178596204799,1.0,1.0
2023-07-06,0.0,-0.024239732452560003,-0.01939178596204799,0.0,0.0
2023-07-07,1.0,-0.07181594621341764,0.14254724302926589,0.0,0.0
2023-07-10,0.0,-0.1431802668547041,-0.11454421348376331,0.0,0.0
2023-07-11,0.0,0.07181594621341778,0.057452756970734244,0.0,0.0
2023-07-12,1.0,-0.45242565630027887,-0.1619405250402231,0.0,0.0
2023-07-13,0.0,-0.2850056569930146,-0.22800452559441167,0.0,0.0
2023-07-14,0.0,-0.2859089081372771,-0.22872712650982172,0.0,0.0
2023-07-17,0.0,-0.45242565630027887,-0.3619405250402231,0.0,0.0
2023-07-18,0.0,-0.45242565630027887,-0.3619405250402231,0.0,0.0
2023-07-19,0.0,-0.45242565630027887,-0.3619405250402231,0.0,0.0
2023-07-20,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2023-07-21,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2023-07-24,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2023-07-25,0.0,-0.047124588188726335,-0.03769967055098106,0.0,0.0
2023-07-26,0.0,0.07181594621341778,0.057452756970734244,0.0,0.0
2023-07-27,0.0,-0.21454458749599062,-0.1716356699967925,0.0,0.0
2023-07-28,0.0,-0.094700801949584,-0.07576064155966716,0.0,0.0
2023-07-31,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2023-08-01,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2023-08-02,0.0,0.23833269437641952,0.19066615550113564,1.0,1.0
2023-08-03,0.0,0.23833269437641952,0.19066615550113564,1.0,1.0
2023-08-04,0.0,0.5000018700611366,0.4000014960489093,1.0,1.0
2023-08-07,0.0,0.18985322947129935,0.1518825835770395,1.0,1.0
2023-08-08,0.0,-0.02423973245256003,-0.01939178596204802,0.0,0.0
2023-08-09,0.0,-0.02423973245256003,-0.01939178596204802,0.0,0.0
2023-08-10,0.0,-0.02423973245256003,-0.01939178596204802,0.0,0.0
2023-08-11,0.0,-0.02423973245256003,-0.01939178596204802,0.0,0.0
2023-08-14,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2023-08-15,1.0,-0.2621208012568482,-0.009696641005478623,0.0,0.0
2023-08-16,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2023-08-17,0.0,-0.1431802668547041,-0.11454421348376331,0.0,0.0
2023-08-18,0.0,-0.08341078987177672,-0.06672863189742134,0.0,0.0
2023-08-21,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2023-08-22,0.0,-0.094700801949584,-0.07576064155966716,0.0,0.0
2023-08-23,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2023-08-24,0.0,-0.1431802668547041,-0.11454421348376331,0.0,0.0
2023-08-25,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2023-08-28,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2023-08-29,0.0,0.16696837373513307,0.13357469898810648,0.0,0.0
2023-08-30,0.0,0.452425656300279,0.3619405250402231,1.0,1.0
2023-08-31,0.0,0.33348512189813484,0.26678809751850785,1.0,1.0
2023-09-01,0.0,0.4286375494198501,0.34291003953588006,1.0,1.0
2023-09-04,0.0,0.4286375494198501,0.34291003953588006,1.0,1.0
2023-09-05,0.0,0.3801580845147299,0.30412646761178397,1.0,1.0
2023-09-06,0.0,0.2612175501125858,0.20897404009006865,1.0,1.0
2023-09-07,0.0,-0.02423973245256003,-0.01939178596204802,0.0,0.0
2023-09-08,0.0,-0.02423973245256003,-0.01939178596204802,0.0,0.0
2023-09-11,0.0,0.059317851410796235,0.047454281128637005,0.0,0.0
2023-09-12,0.0,-0.059622682991347875,-0.04769814639307829,0.0,0.0
2023-09-13,1.0,-0.2621208012568482,-0.009696641005478623,0.0,0.0
2023-09-14,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2023-09-15,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2023-09-18,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2023-09-19,0.0,-0.2621208012568482,-0.20969664100547863,0.0,0.0
2023-09-20,0.0,-0.45242565630027887,-0.3619405250402231,0.0,0.0
2023-09-21,0.0,-0.45242565630027887,-0.3619405250402231,0.0,0.0
2023-09-22,0.0,0.04802783933298896,0.03842227146639117,0.0,0.0
2023-09-25,0.0,0.13158542319634522,0.10526833855707621,0.0,0.0
2023-09-26,0.0,0.13158542319634522,0.10526833855707621,0.0,0.0
2023-09-27,0.0,0.41704270576149105,0.33363416460919293,1.0,1.0
2023-09-28,0.0,0.41704270576149105,0.33363416460919293,1.0,1.0
2023-10-09,0.0,0.22673785071806046,0.1813902805744484,1.0,1.0
2023-10-10,0.0,0.05931785141079618,0.04745428112863695,1.0,1.0
2023-10-11,0.0,0.3694664920006334,0.2955731936005067,1.0,1.0
2023-10-12,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2023-10-13,0.0,0.23833269437641946,0.19066615550113558,1.0,1.0
2023-10-16,0.0,-0.21454458749599065,-0.17163566999679253,0.0,0.0
2023-10-17,0.0,0.09470080194958407,0.07576064155966727,0.0,0.0
2023-10-18,0.0,0.09470080194958407,0.07576064155966727,0.0,0.0
2023-10-19,0.0,-0.02423973245256003,-0.01939178596204802,0.0,0.0
2023-10-20,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2023-10-23,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2023-10-24,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2023-10-25,1.0,-0.03583457611091906,0.17133233911126478,0.0,0.0
2023-10-26,0.0,-0.15477511051306317,-0.12382008841045053,0.0,0.0
2023-10-27,0.0,0.27431406447891815,0.21945125158313455,1.0,1.0
2023-10-30,0.0,0.5597713470440641,0.44781707763525125,1.0,1.0
2023-10-31,0.0,0.4408308126419199,0.352664650113536,1.0,1.0
2023-11-01,0.0,0.28590890813727715,0.22872712650982174,1.0,1.0
2023-11-02,0.0,0.11848890883001288,0.0947911270640103,1.0,1.0
2023-11-03,0.0,0.4286375494198501,0.34291003953588006,1.0,1.0
2023-11-06,1.0,0.3572732287785636,0.4858185830228509,1.0,1.0
2023-11-07,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2023-11-08,0.0,0.2979516372454942,0.23836130979639536,1.0,1.0
2023-11-09,0.0,0.2979516372454942,0.23836130979639536,1.0,1.0
2023-11-10,0.0,0.3208364929816605,0.2566691943853284,1.0,1.0
2023-11-13,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2023-11-14,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2023-11-15,0.0,0.3572732287785636,0.2858185830228509,1.0,1.0
2023-11-16,0.0,0.1781078516990876,0.1424862813592701,1.0,1.0
2023-11-17,0.0,0.1781078516990876,0.1424862813592701,1.0,1.0
2023-11-20,0.0,0.23742944323215698,0.1899435545857256,1.0,1.0
2023-11-21,0.0,0.11848890883001288,0.0947911270640103,1.0,1.0
2023-11-22,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2023-11-23,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2023-11-24,0.0,-0.04802783933298885,-0.038422271466391045,0.0,0.0
2023-11-27,0.0,-0.16696837373513299,-0.13357469898810637,0.0,0.0
2023-11-28,0.0,0.0004516255721313256,0.0003613004577051049,0.0,0.0
2023-11-29,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2023-11-30,1.0,-0.3572732287785636,-0.08581858302285089,0.0,0.0
2023-12-01,0.0,-0.0709126950691552,-0.056730156055324145,0.0,0.0
2023-12-04,0.0,-0.17856321739349204,-0.1428505739147936,0.0,0.0
2023-12-05,1.0,-0.3572732287785636,-0.08581858302285089,0.0,0.0
2023-12-06,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2023-12-07,0.0,-0.3572732287785636,-0.2858185830228509,0.0,0.0
2023-12-08,0.0,0.3218902782397758,0.2575122225918207,1.0,1.0
2023-12-11,0.0,0.4646189195223487,0.37169513561787904,1.0,1.0
2023-12-12,0.0,0.3456783851202046,0.2765427080961637,1.0,1.0
